,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,44,161,5.372033333333337,4.0,30.14962686336267,4.0,6.082762530298219,8.06225774829855,8.06225774829855,6.324555320336759,20.223748416156685,14.142135623730951,12.0,14.0,11.0,6.5,7.5,1.5,3.5,4.0,4.123105625617661,4.0,8.0,11.0,9.0
1,44,162,5.405400000000004,3.0,28.160255680657446,3.1622776601683795,6.082762530298219,8.06225774829855,9.055385138137417,6.082762530298219,18.24828759089466,12.165525060596439,10.5,13.0,10.0,5.5,6.5,0.5,3.5,4.0,4.0,4.0,9.0,11.0,11.0
2,44,163,5.438766666666671,2.0,30.066592756745816,3.0,6.082762530298219,8.06225774829855,9.055385138137417,6.324555320336759,17.26267650163207,11.180339887498949,10.0,12.0,10.0,5.0,6.0,0.0,3.0,4.123105625617661,3.0,3.0,8.0,9.0,10.0
3,44,164,5.472133333333337,2.0,26.076809620810597,3.0,5.0990195135927845,8.06225774829855,8.0,6.324555320336759,16.278820596099706,11.180339887498949,10.0,11.0,9.0,4.0,6.0,1.0,2.0,3.0,4.0,4.0,8.0,8.0,9.0
4,44,165,5.505500000000004,2.0,26.019223662515376,3.0,5.0,7.0710678118654755,8.0,6.324555320336759,16.1245154965971,11.180339887498949,10.0,11.0,10.0,4.5,5.5,0.5,2.5,3.0,4.0,4.0,9.0,8.0,8.0
5,44,166,5.538866666666671,1.0,24.020824298928627,3.0,5.0990195135927845,7.0710678118654755,7.0,5.385164807134504,14.317821063276353,9.219544457292887,8.5,10.0,9.0,4.5,4.5,0.5,2.5,4.0,3.0,3.0,8.0,8.0,8.0
6,44,167,5.572233333333338,2.0,23.021728866442675,3.1622776601683795,4.0,7.0,7.0,5.0990195135927845,14.142135623730951,10.198039027185569,9.0,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.1622776601683795,3.0,7.0,8.0,8.0
7,44,168,5.605600000000004,1.0,22.090722034374522,3.0,5.0990195135927845,7.0710678118654755,7.0710678118654755,5.385164807134504,14.317821063276353,9.219544457292887,8.5,11.0,9.0,5.0,4.0,1.0,3.0,3.0,3.0,3.0,7.0,8.0,8.0
8,44,169,5.638966666666671,1.0,23.021728866442675,3.0,5.0990195135927845,7.0,6.082762530298219,5.0990195135927845,14.142135623730951,9.055385138137417,8.5,10.0,9.0,4.5,4.5,0.5,1.5,4.0,4.123105625617661,4.0,7.0,8.0,8.0
9,44,170,5.672333333333338,1.0,21.02379604162864,3.0,5.0990195135927845,6.0,7.0,5.385164807134504,14.317821063276353,9.219544457292887,8.5,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.0,3.0,7.0,7.0,7.0
10,44,171,5.705700000000005,2.0,22.02271554554524,2.0,5.0990195135927845,6.0,7.0,4.47213595499958,13.341664064126334,8.246211251235321,7.0,9.0,8.0,4.5,4.5,0.5,2.5,3.0,3.0,3.0,6.0,7.0,7.0
11,44,172,5.739066666666671,1.0,20.024984394500787,3.0,5.0990195135927845,5.0,6.0,4.123105625617661,13.152946437965905,8.06225774829855,7.5,9.0,8.0,4.5,4.5,0.5,1.5,3.0,3.0,3.0,7.0,7.0,6.0
12,44,173,5.772433333333338,2.0,19.026297590440446,2.23606797749979,4.0,5.0,6.0,5.0990195135927845,13.152946437965905,9.219544457292887,8.0,10.0,9.0,4.5,3.5,0.5,2.5,3.0,2.23606797749979,2.0,7.0,7.0,6.0
13,44,174,5.805800000000005,2.0,19.0,2.0,4.0,6.0,6.0,4.47213595499958,12.165525060596439,8.246211251235321,7.0,8.0,8.0,4.0,4.0,0.0,2.0,3.0,3.0,3.0,7.0,7.0,7.0710678118654755
14,44,175,5.839166666666672,0.0,16.1245154965971,2.23606797749979,4.0,5.0,4.123105625617661,5.0990195135927845,11.180339887498949,7.280109889280518,7.0,11.0,9.0,5.0,1.0,3.0,3.0,3.1622776601683795,2.0,2.5,6.0,6.0,7.0
15,44,254,8.475133333333334,8.06225774829855,66.61080993352356,3.0,7.280109889280518,16.278820596099706,17.11724276862369,11.40175425099138,29.614185789921695,22.360679774997898,18.0,9.0,18.0,2.5,15.5,7.5,1.5,4.123105625617661,5.0990195135927845,5.0,23.0,8.0,19.4164878389476
16,44,309,10.310299999999955,4.0,41.30375285612676,4.123105625617661,9.055385138137417,11.045361017187261,11.045361017187261,11.180339887498949,28.284271247461902,19.235384061671343,17.0,14.0,9.0,0.5,16.5,7.5,2.5,2.0,2.8284271247461903,1.5,12.0,20.0,20.223748416156685
17,44,310,10.343666666666625,4.0,38.3275357934736,4.123105625617661,9.055385138137417,10.04987562112089,11.180339887498949,11.180339887498949,28.284271247461902,19.235384061671343,17.0,14.0,9.0,0.5,16.5,7.5,2.5,2.0,2.8284271247461903,2.0,11.0,19.0,20.09975124224178
