,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,197,0,0.0,10.251558595658025,111.92523787740164,18.56636226997328,32.86899729869082,26.73279418155583,30.822943741756454,40.282233853211544,100.9869584711109,68.15551959230628,62.53450743351368,82.01246876526386,65.60997501221107,34.85529922523722,26.654052348710707,6.15093515739477,18.452805472184423,16.530141543996045,14.497893201442011,15.377337893486981,67.6602867313427,69.71059845047427,51.42155631238403
1,197,1,0.0333666666666666,8.162840346320763,110.87649473559149,20.50888254889754,34.69207147186296,28.85999881313266,30.88154729868051,42.61127759944491,104.57519231881146,70.13039094053417,65.30272277056565,79.58769337662693,67.34343285714579,32.65136138528271,30.61065129870269,4.081420173160268,16.3256806926413,14.284970606061222,12.41315484985148,12.244260519481031,65.30272277056565,67.34343285714579,55.09917233766487
2,197,2,0.0667333333333332,8.4575413558265,111.44942854175947,20.614858411202928,36.92259142210821,26.74509408948011,33.075494308905945,40.870967904635414,105.33549350315477,68.80118693773713,63.58890744918631,77.94769300222833,65.64016252819238,32.82008126409619,32.82008126409619,4.102510158012024,14.358785553042026,16.410040632048037,14.504563763084933,14.358785553042026,67.69141760719833,69.74267268620434,55.38388713316226
3,197,3,0.1000999999999998,14.3573131223345,112.13420016060367,16.36985559253916,34.576988771985434,24.449623233681997,28.498452834592097,43.83097468303122,108.30021164004262,73.79714809700106,65.98899754473882,79.18679705368663,69.03464358526526,31.471675752106194,33.502106445790446,1.015215346842183,15.228230202632062,22.334737630527002,20.405575928833127,21.31952228368482,67.004212891581,64.9737821978967,52.83023035020726
4,197,4,0.1334666666666664,3.9023925952483296,117.47757379815256,19.60928010351421,31.219140761986296,27.31674816673808,31.280056216518908,47.1931424069152,101.53722575470916,70.35138299579359,68.29187041684514,78.04785190496585,68.29187041684514,26.341150017925884,28.292346315550162,2.9267944464361335,8.780383339308628,15.731047468971695,13.797041334761207,13.65837408336904,68.29187041684514,74.14545930971758,66.5984199926652
5,197,5,0.166833333333333,4.747929167502464,132.4833895708182,23.453040008978785,40.343431009380765,32.13194169649034,36.34570014246257,52.054282550338456,119.3799731872837,79.27762224384884,76.44018507040539,91.30355438965091,76.44018507040539,32.91174634975789,35.035084823935904,3.1850077112668487,11.678361607978559,21.233384741779275,17.11890206570147,16.986707793423477,65.82349269951578,72.1935081220496,67.94683117369391
6,197,6,0.2001999999999996,4.57814562112193,133.85107370560715,22.61437115659066,34.86611829606929,35.045996282491615,39.382697752778064,51.83625470146366,113.07185578295308,78.23138666695034,75.75413166594075,88.03858544960684,73.7067227019964,29.68742997719312,31.73483894113724,5.11852240986093,11.260749301693977,20.576205433208706,16.88336683435789,17.40297619352691,63.46967788227471,71.6593137380521,67.59551003984805
7,197,7,0.2335666666666662,4.644323164688909,138.0856549020574,22.941264107646838,37.44373042011535,35.552589592920675,39.681114513566776,52.95343138596916,116.97795335137687,79.6064628277109,76.84916506233753,91.38819629034731,74.77216060119326,31.155066917163822,33.232071378308206,4.154008922288426,10.385022305721236,20.770044611442586,16.74534531011093,17.65453791972618,64.38713829547203,72.69515614004905,70.64868925943642
8,197,8,0.2669333333333328,8.147710137499333,135.54731628401026,21.737209678945874,33.651940194538675,31.679452781008354,35.788873722055214,47.79572377103791,111.10237873033682,77.47258429884135,73.11606892009081,86.94883871578372,69.16384897846433,30.62970454760557,32.605814518418924,0.9880549854066203,10.868604839472937,17.784989737319393,17.894436861027607,17.78498973731945,61.25940909521131,69.16384897846433,63.23551906602461
9,197,9,0.3002999999999994,2.7583911066082294,139.59203327503278,21.455247623121636,35.16272519679176,35.32464190208599,39.44595728512328,49.111757396310445,107.71861623205771,72.5881508008266,71.1924125676307,81.92003637919157,64.36574286936485,24.380963208092794,34.1333484913298,0.9752385283237572,6.82666969826596,17.66232095104301,15.725248762834182,16.579054981503077,56.563834642775134,70.21717403930705,62.537051813034694
10,197,10,0.333666666666666,17.739253691494188,142.39994545468682,19.58972856580567,33.360105655072964,37.426123874629134,43.49625620487323,47.66386675951812,118.12460132271939,84.80338966918472,75.42045497835176,84.23583283296426,64.64610426715859,27.42561999212785,43.09740284477243,9.794864282902836,9.794864282902836,19.687433553786523,17.739253691494245,16.651269280934798,54.85123998425581,72.48199569348088,66.86385025209528
11,197,11,0.3670333333333326,22.638536030384344,142.5105934341898,22.560337053953447,35.76997387742985,37.78809689379949,43.88969762951289,42.038706039955905,122.72134455174803,86.99066911577479,75.201123513178,84.60126395232521,63.92095498620131,32.9004915370154,47.94071623965101,12.220182570891438,14.100210658720925,15.157271018121907,13.686811074332372,14.100210658720869,54.520814547054044,75.201123513178,71.66335641611543
12,197,12,0.4003999999999992,24.25434931405913,142.59557898373222,20.46246042627331,35.39316922753511,37.39003312475543,43.147566343261,41.96855906299067,121.61367886518781,86.29513268652202,73.47883516707236,79.98961802997746,61.38738127881993,29.763578801852077,50.22603922812539,14.881789400926095,13.021565725810262,16.845041821254597,15.339797399553866,14.881789400926095,52.08626290324116,70.68849965439875,71.07904682347196
13,197,13,0.4337666666666658,35.19693858285843,147.81927091033103,16.751647714755087,29.82890280751354,39.24251762168967,43.18658428937034,41.07466827672331,122.7788500499654,92.95682812710848,74.9213558670491,81.39604094197921,59.19712068507579,29.598560342537894,51.797480599441315,22.19892025690342,16.649190192677565,16.75164771475506,15.80563815141563,15.724235181973256,53.64739062084999,73.99640085634479,67.00659085902052
14,197,14,0.4671333333333324,25.543686509782788,151.39220336008535,20.101588479574634,33.210283216483376,42.486280656826935,45.02214409199535,37.51845340999615,116.08986534278854,82.88097254398548,69.15666776624357,76.43631700479557,50.95754466986375,27.298684644569846,50.95754466986364,20.019035406017906,12.73938616746591,16.480006881409178,15.549337589696448,14.559298477103937,40.038070812035755,70.9765800758816,71.55750791941638
15,197,15,0.5004999999999991,21.99584393661259,145.82385926611798,16.84093080217407,31.532961500536683,37.256606412662784,42.99436221004452,37.25660641266265,107.50918514972672,75.97656945251235,63.932939507638935,80.37283823817472,49.319696191607136,28.313158924811432,41.099746826339356,11.873260194275872,17.35322643778761,16.541068292997483,15.606950702926431,14.613243316031685,40.186419119087304,76.71952740916674,61.620860622009644
16,197,16,0.5338666666666656,16.387824272733734,150.15327290148508,13.175051058762437,29.846872074373067,39.06675424093983,43.50891881931796,36.911444174835424,96.1885987813781,66.37056493932363,57.00657196975823,77.81849506982877,38.004381313172246,21.716789321812712,36.19464886968774,10.858394660906356,16.287591991359477,20.233423823589472,16.186739058871595,15.38272576961731,34.384916426203404,76.00876262634438,66.73963487403836
17,197,17,0.5672333333333321,16.81954815533901,152.65671582878875,15.043861210467787,31.49292462921703,39.38200473936883,43.36397503005548,35.42220049239025,98.75035645140872,67.2781926213562,57.466588435839924,78.44645405527359,40.13539509804701,24.62853790107431,37.3988908868165,10.033848774511739,15.506857196972646,15.043861210467677,14.70826818682971,12.770352985742193,31.013714393945406,76.62211791445333,69.06021991196985
18,197,18,0.6005999999999987,19.117681187540764,156.5510525322693,11.7438981986945,22.43668600506214,44.1373755646038,47.34116712382738,25.863252942569165,78.9989956061714,56.566104353315595,43.636523627502584,63.13369375894001,3.7137466917023403,9.284366729255908,38.99434026287463,24.13935349606527,9.284366729255908,19.38632687891252,16.608380107722926,14.854986766809418,22.282480150214155,74.27493383404703,70.70763044164465
19,197,19,0.6339666666666652,4.031856563932245,155.35994285668153,18.82492784252488,34.21143740553462,44.53331131814642,47.60323422716007,30.22548171972256,86.11577489657893,51.91553531441146,47.78217836814895,77.5333460313359,19.83411177545804,19.83411177545804,32.45581926893135,7.212404281984732,12.62170749347331,17.10571870276729,17.010421478252038,14.424808563969464,18.03101070496183,82.94264924282442,67.3211394568729
20,197,20,0.6673333333333318,5.763664827160482,151.7497535703503,15.572564828918976,30.55286051975664,41.642229082027235,44.83079132148747,34.581988962963145,84.27573869672891,53.85249627026276,48.29971758761394,80.1957575039628,18.22630852362795,16.403677671265086,29.162093637804674,7.290523409451225,12.758415966539587,16.30210593508637,16.803826172592405,12.758415966539587,9.113154261813975,87.48628091341408,67.7322584321746
21,197,21,0.7006999999999983,5.458776518236391,154.6653346833607,13.85760113283501,29.39641119601814,40.68731789585278,45.59884915184916,32.80316439633273,78.15778541252152,48.82478147502364,43.670212145890105,76.42287125530765,10.917553036472555,12.737145209217942,27.293882591181386,7.278368690981665,10.917553036472441,17.9209045666308,16.775810930768586,12.737145209217942,10.917553036472498,85.52083211903476,61.03097684377943
22,197,22,0.7340666666666649,5.762827337326651,153.2522056353843,13.878726084733627,29.44122398623735,42.38715229362883,45.6683614350885,33.50379153902667,80.70016162425209,51.350639784088436,44.647967363177145,78.36173863741294,12.75656210376485,14.578928118588465,27.335490222353428,7.289464059294232,12.75656210376485,17.948223742823025,18.22366014823565,14.578928118588465,7.289464059294232,85.65120269670717,66.83389158741495
23,197,23,0.7674333333333314,5.428530653196731,152.17109501138205,13.780819250991096,30.920924154989084,38.85183203072496,42.89722487736795,32.62140936754792,79.3713146345759,48.554254233956705,43.42824522557362,74.18991892702161,9.04755108866118,10.857061306393462,30.761673701447876,10.857061306393348,9.04755108866118,17.821608825341894,16.682859898307946,13.571326632991713,7.238040870928899,85.04698023341496,63.125717711327006
24,197,24,0.800799999999998,3.5279281190203164,149.93694505836956,11.833030640794153,28.49771152297388,38.68675208337175,41.817483092876586,35.146734893696646,76.66651306096796,48.179151358444294,44.099101487755775,72.32252643991944,8.819820297551246,7.055856238040974,29.98738901167394,10.583784357061404,7.055856238040974,17.37303118959536,17.63964059510231,14.111712476081834,5.291892178530702,81.14234673747058,60.74801293085356
25,197,25,0.8341666666666645,3.5530648965902856,150.2614627243248,11.917341955865853,28.7007600578737,38.143769292883434,42.115436094062844,35.39715826614625,77.21276826256054,48.52243176845772,44.41331120737732,71.06129793180378,8.882662241475487,6.217863569032829,31.089317845164146,11.54746091391803,6.217863569032829,19.13384003858244,17.765324482950973,15.100525810508316,7.106129793180344,81.72049262157424,59.58670977932926
