,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,71,D,L,0-gQ0G2242A,720,1280,1283.51,23.976023976023978,30773,0.0417083333333333
