,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,74,D,I,2mc2B8NZhvY,720,1280,342.19,29.97002997002997,10255,0.03336666666666667
