,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,182,0,0.0,6.082762530298219,49.01020301937138,5.0,10.0,14.0,15.0,12.0,33.015148038438355,23.021728866442675,20.0,20.0,21.0,8.5,12.5,1.5,3.5,4.123105625617661,4.0,3.5,20.0,19.0,17.0
1,182,1,0.04,5.0,48.0,5.0,11.0,14.0,15.0,12.0,33.0,22.0,19.5,19.0,19.0,7.0,14.0,3.0,2.0,4.0,3.0,3.0,21.0,20.0,18.027756377319946
2,182,2,0.08,4.0,49.01020301937138,5.0,11.0,14.035668847618199,15.0,13.038404810405298,33.015148038438355,22.02271554554524,20.0,21.0,20.0,7.5,12.5,0.5,2.5,3.1622776601683795,4.123105625617661,3.5,19.0,18.0,19.026297590440446
3,182,3,0.12,3.0,49.01020301937138,5.0,11.0,13.0,15.0,13.0,32.0,21.0,19.5,21.0,20.0,7.5,11.5,0.5,2.5,5.0,4.0,4.0,20.0,19.0,19.0
4,182,4,0.16,2.0,50.0,6.082762530298219,10.0,13.038404810405298,14.0,13.0,31.016124838541646,21.02379604162864,20.0,20.0,20.0,7.0,11.0,1.0,1.0,5.0,4.0,4.5,20.0,19.0,17.0
5,182,5,0.2,0.0,50.00999900019995,6.0,11.0,13.0,14.0,14.035668847618199,31.016124838541646,20.024984394500787,20.0,21.0,20.0,6.5,10.5,1.5,0.5,6.0,6.0,6.0,20.0,18.0,18.027756377319946
6,182,6,0.24,0.0,51.0098029794274,7.0,11.0,14.0,15.0,13.038404810405298,31.016124838541646,20.024984394500787,20.0,20.0,19.0,6.5,11.5,0.5,0.5,4.0,4.0,4.0,20.0,18.0,19.0
7,182,7,0.28,1.0,49.01020301937138,6.0,10.0,13.0,14.035668847618199,13.038404810405298,30.01666203960727,20.024984394500787,19.5,20.0,19.0,6.5,10.5,0.5,1.5,5.0,5.0,5.0,20.0,20.0,20.0
8,182,8,0.32,1.0,51.0098029794274,6.0,11.0,14.035668847618199,15.0,14.035668847618199,32.01562118716424,21.02379604162864,20.5,20.0,19.0,5.5,12.5,0.5,0.5,6.0,6.0,6.0,19.0,19.0,21.02379604162864
9,182,9,0.36,2.0,55.08175741568164,7.0,11.0,15.033296378372908,16.0,13.038404810405298,33.015148038438355,22.02271554554524,21.0,21.0,18.0,6.5,13.5,1.5,0.5,6.0,5.0990195135927845,5.5,18.0,20.0,20.024984394500787
10,182,10,0.3999999999999999,10.0,55.08175741568164,5.0,9.055385138137417,14.035668847618199,15.033296378372908,12.041594578792296,36.05551275463989,27.018512172212592,22.0,20.0,17.0,6.5,17.5,7.5,2.5,6.0,6.0,6.0,18.0,20.0,21.02379604162864
11,182,11,0.4399999999999999,9.0,56.08029957123981,5.0990195135927845,11.0,15.0,16.0,12.0,37.013511046643494,26.019223662515376,21.5,21.0,18.0,7.5,17.5,6.5,2.5,6.0,6.0,6.0,18.0,19.0,20.0
12,182,12,0.4799999999999999,10.0,55.0,6.0,9.0,15.033296378372908,17.0,11.0,36.0,27.0,22.0,19.0,19.0,8.0,17.0,7.0,2.0,6.082762530298219,6.082762530298219,6.0,19.0,19.0,19.0
13,182,13,0.5199999999999999,11.0,56.0,5.0,9.0,15.033296378372908,17.0,12.0,37.0,28.0,22.5,19.0,19.0,7.0,18.0,7.0,2.0,6.082762530298219,6.0,6.0,20.0,19.0,19.0
14,182,14,0.5599999999999999,10.0,56.0,6.082762530298219,10.0,16.0,16.0312195418814,11.0,37.013511046643494,27.018512172212592,22.0,19.0,19.0,8.0,18.0,7.0,3.0,6.0,6.0,6.0,19.0,18.0,21.02379604162864
