,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,96,D,I,qC6ZI4KYlEQ,720,1280,60.02,30.0,1800,0.03333333333333333
