,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,73,D,L,Gerôncio Henrique Neto_others_3,720,1280,0.83,29.97002997002997,24,0.0333666666666666
