,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,77,0,0,0.0,4.434055742971294,146.95399962036987,14.021715419939412,21.902619662847503,37.72857755098445,37.728577550984454,45.65139795415202,85.63584047437601,63.733285483686686,61.472070355304595,57.50613033238176,65.43801037822743,15.86376009169146,23.795640137537248,0.0,1.9829700114614752,26.081898348844955,25.77861014899861,25.77861014899861,61.472070355304595,49.57425028653597,81.32594943564895
1,77,1,0,0.0727272727272727,2.7769074522412827,143.67645092527982,15.830808174100865,21.68834052889019,37.513953899744536,37.35946887597134,45.2047782270081,84.79804234725601,63.109765857819134,61.85245784152903,54.97996252580356,64.79781297683985,14.726775676554553,24.544626127590845,0.9817850451036065,0.9817850451036065,27.560019545237033,27.48998126290178,26.508196217798172,60.87067279642531,49.08925225518169,76.6044033572244
2,77,2,0,0.1454545454545454,1.9547811329657634,144.77262686270348,15.759949335481156,19.9349342835911,35.40259203953964,37.192247559985404,45.002441236376,82.47230634875089,62.67505099780429,61.57560568842223,56.68865285600782,62.55299625490511,14.66085849724334,22.479983029106506,0.9773905664828817,0.9773905664828817,27.644779897112624,25.487227727350554,26.389545295038033,60.59821512193935,48.86952832414465,80.24132497093596
3,77,3,0,0.2181818181818181,2.726551047259494,144.71283663759365,15.543732496817741,19.37578568657897,38.75157137315798,38.607423676917,44.3850353444445,81.34083688927335,61.96533415366586,60.73082614520604,53.9829565735165,59.7668447778218,12.531757775994947,24.099534184605545,0.9639813673841218,2.8919441021525927,25.137558595287043,27.06024649575828,26.027496919374016,59.7668447778218,46.27110563444273,80.9973835456894
4,77,4,0,0.2909090909090908,1.9193318816978717,145.98282342491274,15.474148334775101,21.458782794295015,36.51777955600352,36.51777955600352,42.26890006812809,80.97670079931211,59.62298761030262,58.53962239178486,55.66062456923805,61.41862021433167,16.31432099443191,22.07231663952541,0.9596659408489359,0.9596659408489359,29.04476176027834,26.939106700187125,26.87064634377009,59.499288332633796,46.063965160748694,78.78617746465208
5,77,5,0,0.3636363636363635,3.806030079305401,142.7388141770776,17.232534107723165,21.27635495433948,36.15728575340131,36.15728575340131,45.67236095166493,87.72465880487552,66.63270677109723,64.70251134819205,62.79949630853935,64.70251134819205,18.07864287670077,23.787687995658757,0.9515075198263503,2.854522559479051,28.60858910360012,26.710088908602433,27.593718074964272,57.09045118958113,47.57537599131763,76.14438555843871
6,77,6,0,0.4363636363636362,7.776330792020549,145.23711466192918,18.954439770577547,20.831962308525583,35.884305968641016,37.72074498263987,45.3041693826344,92.49277428425249,71.69422745164941,67.8973409687519,67.89734096875179,69.78337821788386,23.575465614149834,23.575465614149948,0.9430186245660934,4.715093122829899,28.353356946852458,28.35335694685247,28.29055873697996,54.69508022482785,47.150931228299896,73.55545271614778
7,77,7,0,0.5090909090909088,13.273735319561398,152.0639488983646,18.77189651227468,20.649086163502147,39.42098267577671,41.340813714023575,43.175361978231535,95.75507426413283,75.11104725449798,68.5174222698023,67.57882744418862,65.70163779296115,23.464870640343406,29.096439594025583,6.570163779295967,6.570163779296195,28.220348385316882,26.347612308804525,27.219249942798115,52.56131023436899,48.80693093191405,75.11104725449809
8,77,8,0,0.5818181818181816,15.02281194291993,155.96345190269076,18.778514928649884,20.741547675357882,39.479566782461525,41.48309535071589,45.10754076959089,99.52612912184463,78.89211490786374,71.3583567288697,69.48050523600477,63.846950757409786,21.595292167947377,32.86240112513735,12.206034703622436,4.694628732162414,30.104249549168404,28.41704957414582,28.16777239297494,52.57984180021981,54.457693293084844,78.89211490786374
9,77,9,0,0.6545454545454543,12.898296311736544,158.9888473475477,18.42613758819516,20.352334181397985,40.57935867079015,42.54004198885789,42.54004198885789,94.13574486632831,73.79662353090637,67.2554021969122,68.17670907632203,55.27841276458537,19.347444467604873,32.24574077934153,11.976989432326832,2.7639206382292514,27.63920638229274,26.058493679378365,26.71789950288303,49.750571488126866,57.12102652340491,79.31804829385231
