,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,181,16.0,100.07996802557444,11.0,16.0312195418814,26.019223662515376,28.0713376952364,21.095023109728988,64.00781202322104,48.04164859785725,40.0,36.0,40.0,17.0,26.0,7.0,7.0,14.0356688476182,16.0312195418814,16.0,33.0,35.0,48.010415536631214,{}
1,182,17.029386365926403,92.02173656261871,8.06225774829855,11.04536101718726,27.0,29.0,24.020824298928627,60.13318551349163,49.09175083453431,40.5,37.0,39.0,14.0,22.0,8.0,8.0,12.0,14.142135623730953,13.5,27.0,36.0,42.01190307520001,{}
2,183,19.1049731745428,124.0644993541666,11.04536101718726,21.213203435596427,33.06055050963308,36.013886210738214,21.02379604162864,72.3394774656273,51.15662224971465,41.5,33.0,29.0,10.0,41.0,19.0,2.0,11.04536101718726,13.341664064126334,13.5,24.0,44.0,39.319206502675,{}
3,184,26.1725046566048,113.63538181394031,10.04987562112089,20.09975124224178,27.16615541441225,30.26549190084312,16.1245154965971,72.44308110509934,52.3450093132096,39.0,33.0,21.0,11.0,45.0,25.0,3.0,12.041594578792296,15.524174696260024,14.5,25.0,46.0,43.93176527297759,{}
4,185,22.02271554554524,108.04628637764463,10.198039027185567,18.24828759089466,27.29468812791236,29.61418578992169,17.029386365926403,67.36467917239716,49.16299421312742,38.0,35.0,20.0,10.5,39.5,22.5,3.5,13.0,14.560219778561036,14.0,26.0,47.0,47.07440918375928,{}
5,186,29.068883707497267,114.12712210513328,9.219544457292889,18.24828759089466,28.442925306655784,31.575306807693888,16.278820596099706,72.69112738154499,54.45181356024793,39.5,34.0,18.0,10.0,46.0,29.0,4.0,14.0356688476182,13.341664064126334,13.5,25.0,47.0,47.07440918375928,{}
6,187,29.068883707497267,109.32977636490436,10.04987562112089,19.1049731745428,28.284271247461906,31.400636936215164,15.297058540778355,73.43704787094863,54.3323108288245,39.5,35.0,18.0,11.5,46.5,28.5,4.5,13.038404810405298,14.560219778561036,14.0,25.0,46.0,44.91102314577124,{}
7,188,31.016124838541646,112.14722466472364,9.219544457292889,18.24828759089466,29.27456233660889,31.400636936215164,16.278820596099706,74.54528824815154,56.32051136131489,40.5,35.0,19.0,11.0,47.0,30.0,5.0,13.038404810405298,14.317821063276352,13.5,25.0,46.0,45.89117562233506,{}
8,189,30.066592756745816,112.14722466472364,9.219544457292889,18.110770276274835,28.284271247461906,31.400636936215164,16.1245154965971,73.43704787094863,55.326304774492215,40.0,35.0,19.0,11.0,46.0,29.0,5.0,14.0356688476182,14.317821063276352,14.0,25.0,46.0,45.89117562233506,{}
9,190,29.154759474226505,113.99122773266372,10.04987562112089,19.1049731745428,31.400636936215164,34.36568055487916,15.811388300841896,73.824115301167,54.74486277268398,39.5,36.0,21.0,13.5,44.5,25.5,6.5,13.038404810405298,15.524174696260024,15.0,25.0,45.0,47.8539444560216,{}
10,191,28.0713376952364,112.0089282155668,9.055385138137416,17.11724276862369,28.442925306655784,31.575306807693888,17.26267650163207,71.449282711585,54.3323108288245,40.0,35.0,20.0,10.5,43.5,26.5,4.5,11.0,11.40175425099138,11.0,26.0,46.0,46.87216658103186,{}
11,192,24.020824298928627,105.07616285342742,9.0,16.278820596099706,26.30589287593181,28.442925306655784,18.110770276274835,67.26812023536856,51.0881590977792,39.0,34.0,19.0,8.5,40.5,25.5,2.5,8.0,10.198039027185567,9.0,29.0,48.0,46.52956049652737,{}
12,193,28.284271247461906,113.1370849898476,10.04987562112089,19.1049731745428,31.400636936215164,33.37663853655727,15.297058540778355,72.69112738154499,53.60037313302959,39.0,35.0,19.0,12.0,45.0,26.0,6.0,6.324555320336759,8.246211251235321,7.0,28.0,46.0,48.507731342539614,{}
13,194,27.018512172212592,111.15754585272202,9.055385138137416,18.110770276274835,27.29468812791236,30.4138126514911,17.11724276862369,71.25307010929424,53.150729063673246,39.5,35.0,19.0,10.0,44.0,27.0,4.0,8.06225774829855,9.219544457292889,8.5,29.0,48.0,46.52956049652737,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
14,195,23.021728866442675,106.36728820459794,8.06225774829855,15.132745950421556,27.29468812791236,29.61418578992169,18.027756377319943,64.19501538281614,49.09175083453431,37.5,35.0,18.0,8.5,37.5,23.5,3.5,9.055385138137416,9.219544457292889,8.5,29.0,48.0,45.5411901469428,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
15,196,26.0768096208106,114.12712210513328,10.04987562112089,19.1049731745428,30.4138126514911,33.54101966249684,15.132745950421556,70.34912934784623,51.24451190127583,38.0,35.0,19.0,12.0,43.0,25.0,6.0,10.04987562112089,11.180339887498947,10.5,28.0,47.0,46.69047011971501,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
16,197,28.0713376952364,106.6770828247567,8.06225774829855,18.110770276274835,29.154759474226505,31.14482300479488,16.492422502470642,70.57619995437555,52.46903848937962,38.0,35.0,23.0,13.0,41.0,22.0,7.0,9.055385138137416,10.198039027185567,10.0,26.0,44.0,47.67598976424087,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
17,198,16.0312195418814,92.5418824100742,9.055385138137416,22.09072203437452,24.186773244895647,27.073972741361768,18.110770276274835,65.27633568147036,43.18564576337837,35.0,37.0,27.0,14.0,33.0,11.0,7.0,11.04536101718726,12.16552506059644,11.5,27.0,44.0,48.66210024238576,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
18,199,16.0312195418814,92.5418824100742,9.055385138137416,21.095023109728988,24.186773244895647,27.16615541441225,18.110770276274835,64.28063471995279,43.18564576337837,35.0,37.0,27.0,14.0,32.0,11.0,7.0,10.04987562112089,12.36931687685298,11.5,27.0,44.0,48.83646178829912,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
19,200,14.0356688476182,72.3394774656273,12.041594578792296,22.09072203437452,22.09072203437452,25.079872407968907,20.223748416156685,68.3593446428504,46.2709412050371,39.0,44.0,37.0,20.5,27.5,4.5,9.5,11.0,12.16552506059644,12.5,29.0,45.0,44.553338819890925,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
20,201,12.041594578792296,65.49045732013177,13.038404810405298,23.021728866442675,19.026297590440446,21.095023109728988,24.186773244895647,72.24956747275377,49.25444142409901,43.0,50.0,42.0,22.0,26.0,3.0,10.0,11.04536101718726,12.16552506059644,12.5,30.0,45.0,46.389654018972806,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
21,202,9.055385138137416,70.34912934784623,13.0,22.02271554554524,20.09975124224178,22.09072203437452,25.179356624028344,69.18092222571191,47.16990566028302,42.5,47.0,40.0,18.5,25.5,2.5,7.5,12.041594578792296,13.152946437965904,12.5,29.0,45.0,46.52956049652737,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
22,203,9.0,68.46897107449476,12.041594578792296,23.08679276123039,19.1049731745428,21.095023109728988,25.079872407968907,69.18092222571191,46.09772228646444,41.5,47.0,39.0,18.0,26.0,3.0,7.0,8.06225774829855,9.055385138137416,8.5,33.0,45.0,42.42640687119285,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
23,204,8.0,69.26037828369117,13.038404810405298,23.021728866442675,18.027756377319943,21.02379604162864,24.08318915758459,68.11754546370561,45.09988913511872,41.0,44.0,38.0,17.0,27.0,3.0,5.0,7.0,9.055385138137416,8.5,33.0,44.0,44.10215414239989,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
24,205,7.0,69.1158447825099,13.038404810405298,24.0,18.027756377319943,22.02271554554524,24.08318915758459,68.06614430096654,44.10215414239989,40.5,43.0,39.0,17.0,27.0,3.0,4.0,7.0,9.055385138137416,8.5,33.0,43.0,44.10215414239989,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
25,206,11.04536101718726,88.02272433866155,12.0,23.0,23.021728866442675,26.019223662515376,20.09975124224178,66.06814663663572,43.10452412450461,37.5,36.0,34.0,15.0,31.0,7.0,4.0,7.071067811865476,8.06225774829855,8.0,35.0,41.0,44.10215414239989,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
26,207,13.0,92.0,11.0,23.0,24.0,27.0,19.026297590440446,66.007575322837,43.01162633521314,36.5,34.0,34.0,15.0,32.0,7.0,5.0,7.0,8.0,8.0,35.0,39.0,47.042533945356304,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
27,208,16.0,93.02150289046077,11.0,22.02271554554524,25.019992006393608,28.0178514522438,18.027756377319943,67.0,45.0111097397076,37.0,33.0,35.0,16.0,33.0,9.0,6.0,7.071067811865476,9.0,9.0,35.0,37.0,49.04079934095692,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
28,209,16.0,85.14693182963201,11.04536101718726,24.020824298928627,24.020824298928627,27.018512172212592,16.0,67.02984409947557,43.01162633521314,35.0,32.0,37.0,18.5,32.5,6.5,7.5,9.055385138137416,11.0,10.5,36.0,37.0,46.01086828130936,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
29,210,16.0312195418814,81.2219182240853,12.0,24.020824298928627,23.08679276123039,26.0768096208106,16.0,68.0294054067798,44.01136216933077,36.0,33.0,39.0,20.0,32.0,6.0,8.0,10.04987562112089,12.0,11.5,37.0,35.0,45.0,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
30,211,16.0312195418814,82.21921916437786,12.0,24.020824298928627,23.08679276123039,26.0768096208106,16.0,68.0294054067798,44.01136216933077,36.0,33.0,39.0,20.0,32.0,6.0,8.0,11.04536101718726,12.0,11.5,37.0,35.0,45.0111097397076,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
31,212,13.038404810405298,76.6550715869472,12.041594578792296,24.08318915758459,21.213203435596427,24.08318915758459,16.0312195418814,65.19202405202648,41.10960958218893,34.5,32.0,42.0,21.0,28.0,1.0,8.0,10.198039027185567,11.0,11.0,39.0,33.0,47.01063709417264,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
32,213,11.04536101718726,73.97972695272672,13.038404810405298,24.020824298928627,20.223748416156685,22.36067977499789,18.110770276274835,66.18912297349165,42.190046219457976,36.5,32.0,44.0,20.0,28.0,1.0,6.0,12.16552506059644,12.0,11.5,40.0,31.0,47.16990566028302,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
33,214,14.0356688476182,73.348483283569,13.0,24.08318915758459,20.39607805437113,23.345235059857504,20.09975124224178,71.17583859709698,47.09564735726647,40.0,35.0,49.0,22.0,29.0,2.0,7.0,12.16552506059644,12.041594578792296,12.0,43.0,30.0,45.27692569068709,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
34,215,30.01666203960727,80.8084154033477,11.04536101718726,20.09975124224178,21.37755832643195,24.515301344262525,17.11724276862369,78.23042886243178,58.137767414994535,43.0,33.0,50.0,24.5,36.5,12.5,11.5,11.180339887498947,11.180339887498947,11.0,44.0,28.0,40.44749683231337,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
35,216,31.016124838541646,84.40379138403677,11.04536101718726,19.1049731745428,22.56102834535696,25.70992026436488,15.132745950421556,76.23647421018367,57.14017850864661,41.5,30.0,50.0,25.0,36.0,12.0,12.0,11.180339887498947,11.180339887498947,11.0,45.0,27.0,39.45883931389772,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
36,217,32.01562118716424,84.17244204607586,10.04987562112089,18.110770276274835,22.56102834535696,25.70992026436488,16.0312195418814,76.16429609731846,58.077534382926416,42.0,31.0,50.0,24.5,35.5,12.5,11.5,10.198039027185567,10.198039027185567,10.0,46.0,27.0,40.44749683231337,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
