,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,95,D,L,pxVAxVdwo_k,720,1280,758.43,29.97002997002997,22730,0.0333666666666666
