,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,269,D,L,My_Self-Introduction_2_ESL_Online_Teaching_(Long_ver.)_others_1,720,1280,1.5,29.97002997002997,44,0.0333666666666666
