,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,217,5.0990195135927845,32.14031735997639,3.0,5.0990195135927845,8.06225774829855,9.055385138137417,8.06225774829855,21.213203435596427,16.1245154965971,13.5,14.0,11.0,4.5,8.5,3.5,2.5,3.1622776601683795,3.0,3.5,9.0,13.0,10.198039027185569
1,218,4.123105625617661,30.14962686336267,3.0,6.0,8.06225774829855,9.055385138137417,6.082762530298219,19.1049731745428,13.152946437965905,11.0,13.0,10.0,5.5,7.5,1.5,2.5,4.0,4.123105625617661,3.5,9.0,12.0,10.04987562112089
2,219,3.0,29.068883707497267,3.0,5.0990195135927845,9.0,9.055385138137417,6.324555320336759,17.26267650163207,12.165525060596439,10.5,12.0,10.0,5.0,6.0,1.0,2.0,4.0,3.0,3.0,8.0,10.0,11.0
3,220,2.0,29.068883707497267,3.0,6.0,8.0,9.0,6.324555320336759,17.11724276862369,11.180339887498949,10.0,12.0,10.0,5.0,6.0,0.0,2.0,4.0,4.0,4.0,8.0,9.0,10.0
4,221,1.4142135623730951,28.071337695236398,3.0,5.0,8.06225774829855,8.0,6.324555320336759,15.297058540778355,10.44030650891055,9.5,11.0,9.0,4.0,5.0,0.0,2.0,3.1622776601683795,3.0,3.0,8.0,9.0,9.0
5,222,2.0,27.018512172212592,3.0,4.0,7.0,8.0,5.385164807134504,14.142135623730951,10.198039027185569,9.0,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.0,3.0,9.0,9.0,8.0
6,223,1.0,26.019223662515376,3.0,5.0,8.0,7.0,5.385164807134504,14.142135623730951,9.219544457292887,8.5,10.0,9.0,4.5,4.5,0.5,1.5,3.1622776601683795,3.0,3.0,7.0,8.0,8.0
7,224,2.0,26.019223662515376,3.0,4.123105625617661,8.0,7.0,5.385164807134504,14.317821063276353,10.198039027185569,9.0,10.0,9.0,4.5,4.5,0.5,1.5,3.1622776601683795,3.0,3.0,7.0,7.0,8.06225774829855
8,225,1.0,25.019992006393608,3.0,5.0,7.0,8.06225774829855,5.385164807134504,14.142135623730951,9.219544457292887,8.5,10.0,9.0,4.5,4.5,0.5,1.5,2.23606797749979,3.0,3.0,7.0,8.0,7.0710678118654755
9,226,1.0,24.020824298928627,3.0,5.0990195135927845,7.0,7.0,5.385164807134504,14.317821063276353,9.219544457292887,8.5,10.0,9.0,4.5,4.5,0.5,1.5,3.0,2.0,2.0,7.0,8.0,7.0
10,227,1.0,22.02271554554524,3.0,5.0990195135927845,6.0,7.0,4.47213595499958,13.341664064126334,8.246211251235321,7.5,9.0,8.0,4.5,4.5,0.5,1.5,2.0,3.0,3.0,5.0,7.0,7.0710678118654755
11,228,1.4142135623730951,21.02379604162864,2.23606797749979,5.0990195135927845,7.0,6.082762530298219,4.123105625617661,12.165525060596439,7.0710678118654755,6.5,8.0,7.0,3.5,4.5,0.5,1.5,3.0,2.0,2.0,6.0,7.0,7.0
12,229,1.0,22.0,2.0,4.0,6.0,7.0,4.123105625617661,11.045361017187261,7.0710678118654755,6.5,7.0,7.0,3.0,4.0,0.0,1.0,3.0,3.0,2.5,6.0,6.0,7.0710678118654755
13,230,1.4142135623730951,18.110770276274835,2.0,4.0,6.0,6.0,4.123105625617661,11.180339887498949,7.280109889280518,6.5,9.0,7.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,6.0,6.0,7.0710678118654755
14,231,2.0,20.0,2.0,4.0,6.0,6.0,4.47213595499958,12.165525060596439,8.246211251235321,7.0,8.0,8.0,4.0,4.0,1.0,2.0,2.23606797749979,2.0,2.0,6.0,6.0,6.0
15,232,2.0,17.029386365926403,2.0,3.0,5.0,5.0,7.0710678118654755,10.04987562112089,7.0710678118654755,8.0,11.0,10.0,3.5,0.5,3.5,1.5,3.1622776601683795,2.0,2.0,6.0,6.0,6.0
16,299,24.0,84.29116205154607,5.0,11.0,22.02271554554524,24.08318915758459,17.029386365926403,57.0087712549569,46.010868281309364,34.0,20.0,27.0,6.5,33.5,19.5,1.5,8.06225774829855,7.0,7.0,36.0,21.0,36.013886210738214
17,366,5.0990195135927845,40.311288741492746,4.123105625617661,8.06225774829855,10.04987562112089,11.045361017187261,11.180339887498949,28.442925306655784,20.396078054371138,17.5,14.0,9.0,0.5,16.5,7.5,2.5,2.23606797749979,2.8284271247461903,2.0,12.0,20.0,19.235384061671343
18,367,5.0,38.3275357934736,4.123105625617661,8.246211251235321,10.04987562112089,11.045361017187261,10.198039027185569,27.459060435491963,19.235384061671343,16.5,14.0,9.0,1.5,15.5,6.5,1.5,2.0,2.23606797749979,1.5,11.0,19.0,18.24828759089466
19,368,4.0,37.12142238654117,4.123105625617661,8.06225774829855,10.04987562112089,11.045361017187261,10.198039027185569,26.30589287593181,18.24828759089466,16.0,12.0,9.0,0.5,15.5,7.5,2.5,1.4142135623730951,2.23606797749979,2.0,11.0,19.0,18.110770276274835
20,369,4.0,35.22782990761707,4.123105625617661,8.06225774829855,9.055385138137417,10.04987562112089,10.198039027185569,26.30589287593181,18.24828759089466,16.0,13.0,9.0,1.0,15.0,6.0,2.0,2.23606797749979,2.8284271247461903,2.0,11.0,18.0,16.1245154965971
21,369,5.0,30.59411708155671,2.23606797749979,5.0990195135927845,7.0710678118654755,8.246211251235321,8.0,20.09975124224178,15.033296378372908,12.5,6.0,12.0,1.0,11.0,4.0,1.0,2.23606797749979,2.23606797749979,2.0,16.0,8.0,14.142135623730951
