,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,259,D,I,How_to_make_a_basic_self-introduction_video_for_online_English_teaching_others_2,720,1280,1.03,29.97002997002997,30,0.03336666666666667
