,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,220,D,I,ESL_SAMPLE_SELF_INTRODUCTION_others_2,720,1280,1.33,29.97002997002997,39,0.03336666666666667
