,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,47,218,1,7.273933333333343,16.339465755180118,161.5046884514206,20.667971014676368,31.001956522014552,41.65762736367133,46.78910939043905,31.42958991634077,98.7152579519055,67.96117893436798,59.42041666719479,72.33789855136774,51.66992753669092,31.001956522014552,36.1689492756841,5.166992753669547,15.500978261007276,21.304056890178728,20.667971014676368,20.667971014676368,41.335942029352736,62.00391304402956,51.92763450960759,{}
1,47,219,0,7.3073000000000095,10.62050875446812,154.3631669490468,15.930763131702406,32.3010163521919,42.48203501787288,48.08639856733489,33.58499757387725,91.66920345556792,59.37044882655608,53.10254377234105,63.72305252680917,53.10254377234105,26.551271886170525,31.86152626340481,0.0,10.62050875446812,21.241017508936693,21.241017508936693,21.241017508936693,42.48203501787293,53.10254377234105,58.41279814957522,{}
2,47,220,0,7.340666666666676,10.922074230593807,158.7462528268925,16.38311134589094,27.30518557648429,43.68829692237534,49.4517943326765,34.538631342107536,88.05657759309685,61.05625108726639,54.61037115296904,65.53244538356284,54.61037115296904,27.30518557648429,27.305185576484742,4.547473508864641e-13,10.922074230593353,21.84414846118761,21.84414846118761,21.84414846118761,43.688296922375685,49.14933403767236,54.61037115296927,{}
3,47,221,0,7.374033333333343,12.745059757543238,160.0,17.09929199709859,22.799055996130846,45.95296646467522,45.59811199226215,36.04847272474672,87.18962356182527,64.98730840561979,56.997639990328025,62.69740398936074,51.297875991295314,22.7990559961313,28.49881999516356,0.0,11.399527998065878,17.099291997098135,17.099291997098135,17.099291997098135,45.59811199226215,51.29787599129486,45.59811199226215,{}
4,47,222,0,7.40740000000001,12.053607087251748,168.85808641716767,18.08041063087785,30.73078887353872,48.214428349007335,48.214428349007335,32.455330342647834,92.19236662061614,61.46157774707742,54.24123189263355,60.2680354362592,54.241231892633095,27.12061594631677,33.14741948994242,3.0134017718128234,9.040205315438923,18.08041063087785,12.053607087251748,15.067008859064572,42.18762480538135,54.241231892633095,48.214428349007335,{}
5,47,223,0,7.440766666666676,6.135719910778789,153.51566312115972,19.40285000290659,30.67859955389485,42.950039375452775,49.08575928623179,31.286155555001763,86.77218312746231,56.568542494923626,52.15361924162107,61.35719910778971,55.22147919701047,27.61073959850546,27.61073959850501,3.0678599553898493,9.20357986616864,25.298221281347253,18.407159732336822,18.407159732336822,42.95003937545289,49.08575928623168,55.22147919701069,{}
6,47,224,0,7.474133333333343,12.46202676686562,155.89990504521958,18.6930401502982,24.924053533730785,43.61709368402933,49.84810706746214,33.55503398524621,88.11983634178854,63.54411766316293,56.07912045089461,62.31013383432765,56.07912045089461,28.03956022544708,28.03956022544753,3.1155066917162912,9.346520075148874,18.6930401502982,18.6930401502982,18.6930401502982,49.84810706746248,56.07912045089506,49.84810706746214,{}
7,47,225,0,7.50750000000001,6.421612990679478,160.6687056949507,19.26483897203798,32.74392994821509,51.77269909067928,51.77269909067934,34.58144428244395,91.9435057381578,59.2043464550976,54.58371042077442,64.21612990679341,57.794516916113935,28.897258458056967,28.897258458057426,3.2108064953395115,16.054032476698012,14.359163172354986,19.26483897203798,19.26483897203798,44.95129093475544,51.37290392543491,51.37290392543491,{}
8,47,226,0,7.540866666666677,6.633581268066791,152.71650936694235,19.90074380419992,33.82476033087476,39.80148760839938,46.43506887646595,35.72292839005895,94.97842960487937,61.15859741200568,56.385440778566135,59.70223141259976,53.06865014453297,23.217534438233088,36.484696974366216,3.316790634033623,9.95037190209996,19.900743804199465,13.267162536133128,13.267162536133128,46.435068876466175,53.06865014453251,46.435068876466175,{}
9,47,227,0,7.574233333333344,6.871067372240759,151.3195622331398,20.613202116723187,35.03570661026727,41.22640423344592,48.09747160568668,37.00183020044211,98.37871314946246,63.34811110743017,58.40407266404827,68.71067372240987,61.83960635016865,30.91980317508433,30.91980317508433,3.43553368612038,10.30660105836114,13.742134744481971,20.613202116723187,20.613202116723187,41.22640423344592,48.09747160568668,48.09747160568668,{}
10,47,228,0,7.60760000000001,9.717156665802303,151.3195622331398,15.364173722311698,35.03570661026771,48.58578332901208,41.22640423344569,28.33013653648477,83.59014231004424,48.58578332901211,44.6619379195663,54.96853897792789,48.09747160568668,24.048735802843566,30.91980317508433,3.4355336861208343,10.306601058361592,20.61320211672273,13.742134744481518,17.177668430602353,41.22640423344592,48.09747160568668,48.097471605686906,{}
11,47,229,0,7.640966666666677,14.229110075920744,156.68182183412847,14.2291100759212,29.33406190078132,42.687330227762686,49.80188526572306,29.33406190078088,86.55229760930045,57.35937648049294,49.801885265723286,56.91644030368343,49.80188526572283,24.900942632861643,32.01549767082224,3.5572775189803,10.671832556940444,22.498198458580696,21.34366511388089,17.78638759490059,42.687330227762686,42.687330227762686,49.80188526572306,{}
12,47,230,0,7.674333333333344,7.229834011694493,144.77731325901345,21.68950203508348,36.865064705667024,43.37900407016696,51.12264656522317,22.86274258190703,87.95472685322184,51.12264656522317,46.993921076013976,57.83867209355594,50.60883808186145,32.534253052625445,32.53425305262499,3.6149170058474738,10.844751017541968,22.86274258190703,14.459668023388986,14.459668023388986,43.37900407016696,43.37900407016696,43.379004070167184,{}
13,47,231,0,7.707700000000011,7.387168551530522,147.92793496395888,22.16150565459384,29.54867420612481,44.93439207025119,44.323011309187,26.63481499304061,82.59105521236148,53.7793988257837,48.01659558495294,59.097348412249175,51.710179860717744,33.24225848189008,25.8550899303591,3.693584275765716,18.46792137882767,23.36027808240532,14.774337103061953,14.774337103061953,44.32301130918722,51.710179860718654,51.7101798607182,{}
14,47,232,0,7.741066666666677,7.499267685396262,127.70792687611336,22.49780305618788,30.920272781668185,38.23891226548955,38.23891226548955,33.53774465202557,92.76081834500592,61.84054556333775,56.24450764046969,67.49340916856318,59.99414148316782,33.74670458428227,26.2474368988851,3.749633842698131,18.74816921349065,22.497803056187426,14.998535370791616,14.998535370791616,37.49633842697949,44.9956061123753,44.995606112375526,{}
15,47,299,1,9.976633333333298,28.83043930525795,179.77426799822877,11.274920110291736,24.423433314215487,42.24479739252062,44.27912045756211,30.956712584310765,95.10703958878322,70.75820019271032,56.38544077856608,24.3231313162442,39.80148760839956,1.105596878011113,63.01902204663264,32.06230946232188,9.950371902099905,22.54984022058342,22.11193756022197,21.006340682210865,88.44775024088794,44.22387512044398,67.25083263180606,{}
16,47,311,1,10.377033333333287,37.94019091105736,188.06470142506785,11.997741814056052,21.18424478064618,47.36941138151996,49.8091191335172,38.27349328048874,109.07198409216667,88.06894381885323,68.38217553257067,43.64819714844936,69.837115437519,18.914218764328098,50.92289667319096,24.733978384121315,4.364819714844998,17.70010787531052,14.837533932872592,14.549399049483211,78.56675486720894,29.098798098966256,65.64988087265965,{}
17,47,340,1,11.3446666666666,8.384436163006614,150.10248402932947,11.857383334574934,18.748169213489508,41.92218081503214,41.92218081503169,36.06282352746797,73.33386589783723,54.659836400139454,50.39387917194404,35.572150003725255,59.28691667287535,11.857383334574934,23.71476666915009,0.0,0.0,17.786075001862628,18.74816921348965,20.75042083550602,59.28691667287535,35.572150003725255,41.50084167101295,{}
18,47,341,0,11.378033333333263,0.0,144.62030521243702,13.427658241846016,18.989576396529507,36.030187928883606,36.030187928883606,36.030187928883606,67.13829120923009,48.41411030038245,48.04025057184481,48.04025057184481,60.05031321480601,18.015093964441803,12.010062642961202,6.005031321480601,6.005031321480601,18.989576396529507,18.989576396529507,18.015093964441803,54.04528189332541,42.03521925036421,42.03521925036421,{}
