,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,218,3.1622776601683795,31.25699921617557,4.0,6.0,8.06225774829855,9.055385138137417,6.082762530298219,19.1049731745428,13.152946437965905,11.5,14.0,10.0,6.0,7.0,1.0,3.0,4.123105625617661,4.0,4.0,8.0,12.0,10.04987562112089
1,219,2.0,29.068883707497267,3.0,6.082762530298219,8.0,9.055385138137417,6.324555320336759,17.26267650163207,11.180339887498949,10.0,12.0,10.0,5.0,6.0,0.0,2.0,4.0,4.0,4.0,8.0,10.0,11.0
2,220,2.0,29.068883707497267,3.0,5.0,8.0,9.055385138137417,6.324555320336759,16.1245154965971,11.180339887498949,10.0,12.0,10.0,5.0,5.0,0.0,2.0,4.0,4.0,4.0,8.0,9.0,10.0
3,221,2.23606797749979,28.071337695236398,3.0,4.0,8.06225774829855,8.0,6.324555320336759,15.297058540778355,11.40175425099138,10.0,11.0,9.0,4.0,5.0,0.0,2.0,3.0,3.0,3.0,8.0,9.0,8.0
4,222,2.0,28.0178514522438,3.0,5.0990195135927845,8.0,8.0,5.385164807134504,15.297058540778355,10.198039027185569,9.0,10.0,9.0,4.5,5.5,0.5,1.5,3.0,2.0,2.5,7.0,9.0,8.0
5,223,1.0,25.019992006393608,3.1622776601683795,5.0,7.0,8.0,5.0990195135927845,14.142135623730951,9.219544457292887,8.5,10.0,9.0,4.5,4.5,0.5,1.5,4.123105625617661,3.0,3.0,7.0,8.0,9.0
6,224,2.0,25.019992006393608,3.0,4.0,7.0,8.0,5.385164807134504,14.142135623730951,10.198039027185569,9.0,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.0,3.0,8.0,9.0,8.0
7,225,1.0,25.019992006393608,3.0,5.0990195135927845,8.06225774829855,8.06225774829855,5.385164807134504,14.317821063276353,9.219544457292887,8.5,10.0,9.0,4.5,4.5,0.5,2.5,2.23606797749979,3.0,3.0,7.0,8.0,8.0
8,226,1.0,23.021728866442675,3.0,5.0990195135927845,6.0,7.0,5.385164807134504,14.317821063276353,9.219544457292887,8.5,9.0,8.0,3.5,5.5,0.5,1.5,3.0,2.0,2.0,7.0,8.0,7.0
9,227,1.0,22.02271554554524,3.0,5.0990195135927845,6.0,7.0,5.385164807134504,14.317821063276353,9.219544457292887,8.5,10.0,9.0,4.5,4.5,0.5,1.5,2.0,3.0,3.0,6.0,7.0,7.0
10,228,1.4142135623730951,22.02271554554524,2.23606797749979,5.0990195135927845,7.0710678118654755,6.0,4.123105625617661,12.165525060596439,7.0710678118654755,6.5,8.0,7.0,3.5,4.5,0.5,1.5,3.0,2.0,2.5,6.0,7.0,7.0
11,229,2.0,22.02271554554524,2.0,4.123105625617661,6.0,7.0,4.123105625617661,12.165525060596439,8.06225774829855,7.0,8.0,7.0,3.5,4.5,0.5,1.5,3.1622776601683795,3.0,2.5,6.0,6.0,7.0
12,230,1.0,20.024984394500787,3.0,5.0990195135927845,6.0,7.0710678118654755,3.1622776601683795,12.165525060596439,7.0710678118654755,6.5,8.0,7.0,4.5,4.5,0.5,1.5,3.1622776601683795,2.0,2.0,6.0,6.0,6.0
13,231,1.0,20.024984394500787,3.0,4.0,6.082762530298219,6.0,3.605551275463989,11.180339887498949,7.280109889280518,6.5,8.0,7.0,4.5,3.5,0.5,2.5,3.1622776601683795,2.0,2.0,6.0,7.0,7.0
14,232,1.0,17.029386365926403,3.0,4.123105625617661,5.0990195135927845,5.0990195135927845,4.47213595499958,12.36931687685298,8.246211251235321,7.5,9.0,8.0,4.5,3.5,0.5,2.5,3.0,2.0,2.0,5.0,6.0,6.0
15,299,13.038404810405298,81.30190649671138,5.0990195135927845,11.045361017187261,19.1049731745428,20.024984394500787,14.0,43.01162633521314,32.0,25.5,11.0,18.0,0.5,28.5,14.5,4.5,10.198039027185569,10.0,9.5,40.0,20.0,30.4138126514911
16,311,13.038404810405298,64.6297145282261,4.123105625617661,7.280109889280518,16.278820596099706,17.11724276862369,13.152946437965905,37.48332962798263,30.265491900843113,23.5,15.0,24.0,6.5,17.5,8.5,1.5,6.082762530298219,5.0990195135927845,5.0,27.0,10.0,22.561028345356956
17,340,1.4142135623730951,25.317977802344327,2.0,3.1622776601683795,7.0710678118654755,7.0710678118654755,6.082762530298219,12.36931687685298,9.219544457292887,8.5,6.0,10.0,2.0,4.0,0.0,0.0,3.0,3.1622776601683795,3.5,10.0,6.0,7.0
18,341,0.0,24.08318915758459,2.23606797749979,3.1622776601683795,6.0,6.0,6.0,11.180339887498949,8.06225774829855,8.0,8.0,10.0,3.0,2.0,1.0,1.0,3.1622776601683795,3.1622776601683795,3.0,9.0,7.0,7.0
19,342,0.0,24.0,3.0,3.1622776601683795,6.0,6.0,6.0,12.041594578792296,9.0,9.0,9.0,9.0,3.0,3.0,0.0,1.0,3.0,3.1622776601683795,3.0,8.0,7.0,8.0
20,365,7.0,45.17742799230607,4.123105625617661,8.246211251235321,13.0,13.038404810405298,11.180339887498949,30.4138126514911,22.20360331117452,18.5,13.0,9.0,0.0,19.0,10.0,3.0,1.4142135623730951,1.4142135623730951,1.5,12.0,20.0,21.095023109728988
21,366,4.0,40.311288741492746,4.123105625617661,9.219544457292887,10.04987562112089,11.0,11.180339887498949,28.442925306655784,19.235384061671343,17.0,14.0,9.0,0.5,16.5,7.5,2.5,2.23606797749979,2.23606797749979,2.0,12.0,20.0,19.235384061671343
22,367,4.123105625617661,38.3275357934736,4.0,8.06225774829855,10.04987562112089,11.045361017187261,11.180339887498949,27.294688127912362,19.235384061671343,17.0,14.0,9.0,0.5,15.5,6.5,2.5,2.23606797749979,2.8284271247461903,2.0,11.0,19.0,19.1049731745428
23,368,4.123105625617661,37.21558813185679,4.0,7.0710678118654755,9.0,11.045361017187261,11.180339887498949,26.30589287593181,19.235384061671343,17.0,13.0,9.0,0.0,15.0,7.0,3.0,2.0,3.1622776601683795,3.0,10.0,18.0,18.110770276274835
24,369,4.123105625617661,37.21558813185679,4.0,8.06225774829855,9.055385138137417,11.0,10.198039027185569,26.30589287593181,18.24828759089466,16.0,12.0,8.0,0.0,16.0,7.0,3.0,2.23606797749979,2.23606797749979,2.0,11.0,18.0,17.11724276862369
25,369,4.0,29.614185789921695,3.1622776601683795,6.082762530298219,7.0710678118654755,7.0710678118654755,7.0710678118654755,20.223748416156685,14.142135623730951,12.0,6.0,12.0,2.0,11.0,4.0,1.0,2.23606797749979,2.0,2.0,16.0,8.0,16.1245154965971
26,370,2.23606797749979,34.23448553724738,4.0,8.06225774829855,9.055385138137417,10.04987562112089,11.180339887498949,25.317977802344327,17.26267650163207,16.0,13.0,9.0,0.0,14.0,6.0,2.0,1.4142135623730951,2.23606797749979,2.0,10.0,17.0,17.11724276862369
27,370,5.0,28.635642126552707,3.1622776601683795,5.0990195135927845,7.280109889280518,8.246211251235321,7.0,20.09975124224178,15.033296378372908,12.5,6.0,12.0,2.0,11.0,4.0,1.0,2.23606797749979,2.23606797749979,2.0,15.0,7.0,14.142135623730951
28,371,4.0,34.23448553724738,3.0,7.0710678118654755,9.055385138137417,9.055385138137417,10.198039027185569,24.186773244895647,17.11724276862369,15.0,12.0,8.0,0.0,14.0,7.0,2.0,1.4142135623730951,2.23606797749979,1.0,9.0,16.0,16.278820596099706
29,371,5.0990195135927845,27.65863337187866,2.0,4.0,6.082762530298219,7.280109889280518,7.0710678118654755,18.110770276274835,14.142135623730951,11.5,5.0,11.0,1.0,10.0,4.0,1.0,2.23606797749979,2.0,2.0,15.0,8.0,15.132745950421556
30,372,4.123105625617661,32.2490309931942,3.0,7.0710678118654755,8.06225774829855,9.055385138137417,10.198039027185569,24.331050121192877,17.26267650163207,15.0,12.0,8.0,0.0,14.0,6.0,2.0,2.0,2.8284271247461903,2.0,10.0,17.0,16.1245154965971
31,372,4.0,26.68332812825267,2.23606797749979,5.0990195135927845,7.0710678118654755,7.280109889280518,7.0,18.110770276274835,13.038404810405298,11.0,5.0,11.0,1.0,10.0,4.0,1.0,2.23606797749979,2.0,2.0,15.0,7.0,14.035668847618199
32,373,4.123105625617661,24.515301344262525,2.0,5.0,6.082762530298219,8.06225774829855,4.0,15.033296378372908,10.04987562112089,8.0,2.0,7.0,0.5,10.5,4.5,1.5,2.23606797749979,2.0,2.0,14.0,7.0,13.152946437965905
33,373,5.0,33.24154027718932,3.1622776601683795,6.082762530298219,9.055385138137417,10.04987562112089,8.06225774829855,22.20360331117452,16.1245154965971,13.5,10.0,6.0,0.0,14.0,7.0,2.0,1.0,1.4142135623730951,1.5,9.0,15.0,16.0312195418814
34,374,3.0,28.284271247461902,3.0,7.0710678118654755,8.06225774829855,8.06225774829855,9.219544457292887,22.20360331117452,15.132745950421556,13.5,12.0,8.0,1.0,12.0,5.0,1.0,1.0,2.8284271247461903,2.0,8.0,15.0,14.142135623730951
35,374,3.0,28.635642126552707,3.1622776601683795,6.082762530298219,9.219544457292887,10.198039027185569,5.0990195135927845,17.029386365926403,11.0,9.5,4.0,10.0,2.0,10.0,2.0,2.0,1.4142135623730951,2.0,1.5,15.0,8.0,14.142135623730951
36,375,4.123105625617661,29.154759474226502,3.0,6.0,7.0,8.0,8.246211251235321,21.213203435596427,15.297058540778355,13.0,10.0,7.0,0.5,12.5,6.5,2.5,2.23606797749979,1.4142135623730951,1.5,8.0,15.0,14.142135623730951
37,375,4.123105625617661,24.515301344262525,2.0,4.0,6.082762530298219,7.0710678118654755,6.0,16.0312195418814,12.041594578792296,10.0,4.0,9.0,0.5,9.5,4.5,1.5,2.23606797749979,2.0,1.5,13.0,7.0,12.165525060596439
38,376,3.0,30.14962686336267,3.0,6.082762530298219,8.06225774829855,8.0,8.246211251235321,20.223748416156685,14.142135623730951,12.5,10.0,7.0,0.5,11.5,5.5,1.5,2.0,2.23606797749979,2.0,8.0,14.0,14.142135623730951
39,377,2.23606797749979,28.284271247461902,3.0,6.0,7.0710678118654755,8.0,8.246211251235321,19.235384061671343,13.341664064126334,12.0,10.0,6.0,0.0,11.0,5.0,2.0,2.0,1.4142135623730951,1.0,8.0,13.0,13.152946437965905
40,378,4.0,28.284271247461902,2.23606797749979,5.0990195135927845,7.0710678118654755,8.0,8.06225774829855,19.235384061671343,14.142135623730951,12.0,10.0,6.0,0.0,11.0,6.0,1.0,1.0,1.4142135623730951,1.0,8.0,13.0,14.142135623730951
41,379,3.0,27.16615541441225,3.0,6.082762530298219,7.0710678118654755,8.0,7.280109889280518,19.235384061671343,13.152946437965905,11.5,9.0,6.0,0.5,11.5,5.5,1.5,1.0,1.4142135623730951,1.0,8.0,13.0,14.142135623730951
42,380,4.0,26.1725046566048,2.0,5.0990195135927845,7.0,8.06225774829855,7.0710678118654755,18.110770276274835,13.038404810405298,11.0,9.0,6.0,0.5,10.5,4.5,1.5,1.4142135623730951,1.4142135623730951,1.0,8.0,13.0,13.152946437965905
43,382,3.0,26.076809620810597,2.0,5.0990195135927845,7.0,8.06225774829855,7.0710678118654755,17.11724276862369,12.041594578792296,10.5,8.0,6.0,0.0,10.0,5.0,2.0,1.0,1.4142135623730951,1.5,7.0,13.0,12.041594578792296
44,383,2.0,24.186773244895647,2.0,6.082762530298219,6.0,7.0,7.280109889280518,17.26267650163207,11.180339887498949,10.0,8.0,5.0,0.5,10.5,4.5,2.5,1.0,1.4142135623730951,1.0,7.0,12.0,12.041594578792296
45,384,3.1622776601683795,23.194827009486403,2.0,5.0,6.0,7.0710678118654755,7.0710678118654755,17.11724276862369,12.165525060596439,10.5,9.0,6.0,0.5,9.5,4.5,1.5,1.0,1.4142135623730951,1.5,7.0,12.0,12.041594578792296
