,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,26,0,0.0,20.09975124224178,141.0319112825179,5.0990195135927845,17.029386365926403,41.012193308819754,44.01136216933077,34.0147027033899,76.16429609731846,59.135437767890075,49.0,34.0,37.0,1.5,40.5,21.5,1.5,6.0,5.0990195135927845,6.0,51.0,42.0,32.2490309931942
1,26,1,0.0333333333333333,24.186773244895647,144.08677940741129,6.082762530298219,18.027756377319946,44.01136216933077,47.01063709417264,32.0624390837628,80.30566605165541,62.289646009589745,50.0,35.0,40.0,5.5,42.5,21.5,2.5,8.0,6.082762530298219,7.0,52.0,42.0,38.2099463490856
2,26,2,0.0666666666666666,22.090722034374522,145.08618128546908,6.324555320336759,19.026297590440446,45.0111097397076,48.0,32.01562118716424,79.22752047110903,60.207972893961475,49.0,33.0,38.0,3.5,43.5,21.5,0.5,7.0,5.0990195135927845,5.5,51.0,41.0,37.12142238654117
3,26,3,0.0999999999999999,20.223748416156685,142.28492541376264,7.0710678118654755,18.027756377319946,42.1070065428546,45.0111097397076,31.25699921617557,76.53103945458993,58.54912467321779,48.0,34.0,43.0,7.5,37.5,17.5,1.5,3.1622776601683795,3.605551275463989,2.0,50.0,33.0,40.311288741492746
4,26,4,0.1333333333333332,20.09975124224178,140.69825869569246,8.246211251235321,20.223748416156685,44.10215414239989,46.09772228646444,31.144823004794873,79.63039620647382,59.413803110051795,49.0,33.0,47.0,9.0,39.0,16.0,1.0,4.123105625617661,4.242640687119285,3.0,51.0,32.0,36.345563690772494
5,26,5,0.1666666666666665,20.024984394500787,139.51702405083043,8.246211251235321,21.213203435596427,44.10215414239989,47.042533945356304,31.144823004794873,80.50465825031493,59.30430001273095,49.0,35.0,47.0,10.0,39.0,15.0,3.0,5.0,5.0,4.0,48.0,30.0,37.48332962798263
6,26,6,0.1999999999999998,24.186773244895647,138.0507153186828,9.055385138137417,19.235384061671343,42.2965719651132,45.09988913511872,28.160255680657446,80.62257748298549,61.40032573203501,49.0,35.0,52.0,15.5,36.5,12.5,5.5,3.0,4.242640687119285,3.0,52.0,33.0,34.23448553724738
7,26,7,0.2333333333333331,24.186773244895647,133.843191832831,8.06225774829855,18.24828759089466,41.30375285612676,44.181444068749045,30.01666203960727,80.39900496896712,62.20128616033595,50.0,38.0,53.0,15.5,34.5,12.5,7.5,5.0990195135927845,5.656854249492381,4.0,50.0,32.0,31.575306807693888
8,26,8,0.2666666666666664,23.021728866442675,132.6386067478093,9.219544457292887,19.1049731745428,40.11234224026316,43.104524124504614,30.066592756745816,81.30190649671138,62.20128616033595,50.5,39.0,52.0,15.5,35.5,12.5,6.5,5.0,5.830951894845301,5.0,50.0,34.0,29.614185789921695
9,26,9,0.2999999999999997,23.08679276123039,135.6244815658294,8.246211251235321,18.24828759089466,42.1070065428546,44.10215414239989,31.144823004794873,80.62257748298549,62.39390995922599,50.5,38.0,51.0,13.5,35.5,14.5,6.5,3.0,3.605551275463989,2.0,47.0,29.0,30.59411708155671
10,26,10,0.333333333333333,22.090722034374522,137.71347065556077,9.055385138137417,18.110770276274835,42.1070065428546,44.10215414239989,30.265491900843113,79.51100552753688,61.40032573203501,50.0,37.0,51.0,14.0,35.0,13.0,6.0,5.0,5.0,4.0,47.0,29.0,29.614185789921695
11,26,11,0.3666666666666663,20.024984394500787,133.5402561027947,8.246211251235321,19.1049731745428,40.19950248448356,43.104524124504614,30.14962686336267,77.41446893184762,58.309518948453004,48.0,39.0,51.0,15.0,32.0,10.0,7.0,5.0,5.0,4.0,46.0,28.0,28.635642126552707
12,26,12,0.3999999999999997,23.08679276123039,135.6244815658294,9.055385138137417,18.110770276274835,43.104524124504614,45.17742799230607,28.160255680657446,78.40918313565064,60.29925372672534,48.5,38.0,51.0,16.5,33.5,11.5,7.5,7.0710678118654755,6.708203932499369,6.0,47.0,29.0,30.4138126514911
