,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,94,0,0,0.0,39.26214125583124,187.8223264828912,11.110431575609608,20.89406790622284,51.54616478014984,53.99938494855665,28.24632408461626,99.45043513385696,78.56261509022669,58.89321188374692,38.03519934158652,31.900489770362924,6.74818052834604,64.41445049784818,39.87561221295363,0.6134709571223311,25.88236803528764,24.661227264998985,25.15230924201694,72.38957294043894,76.07039868317312,88.41646844119134,{}
1,94,1,0,0.0417083333333333,48.147918820472455,190.26679597804835,11.179434577414195,22.25638334796043,49.39791045627244,53.10052033652149,29.732190679422256,111.22026660114668,88.96559218043453,64.81450610448223,46.91335679943478,39.50598467320822,13.580182231415336,67.90091115707656,41.97510871528368,6.17281010518883,26.043114364185225,25.95518013103866,25.92580244179288,75.30828328330315,70.37003519915211,86.42815932292584,{}
2,94,8,1,0.3336666666666664,9.877295966495934,165.94038125583558,14.701533403960523,22.18800784900916,44.172610429938594,47.84276937650568,32.06466262286564,78.75199154693091,56.5685424949238,51.45536691386184,49.0051113465351,35.528705726237945,10.41358616113871,36.14126961806966,12.863841728465502,0.6125638918317122,26.980640686562857,27.20225131396008,27.565375132426027,68.60715588514915,82.08356150544628,86.07340119918722,{}
3,94,9,0,0.3753749999999997,17.577536200887245,170.931937159397,14.966732766298358,26.21941566927152,47.296312744113024,49.778887359259855,28.69502501743433,87.43830498539927,61.21930592532209,52.202619185637445,49.71678017679761,34.801746123758335,13.67211454861939,44.74510215911778,17.40087306187911,1.2429195044199446,26.130886157086945,24.982372852971253,25.47984984060884,67.11765323867678,82.03268729171606,85.90543154464272,{}
4,94,10,0,0.417083333333333,19.75971058705931,162.57122868711545,15.827428522325896,25.11150789560601,44.86310442301311,48.91603493366897,26.582022041662604,87.23671757161942,62.12522064169162,51.91865766124937,51.26145946300568,34.17430630867045,16.429954956091535,44.03227928232536,19.05874774906624,4.600387387705609,25.008096991370405,23.8047311887454,23.65913513677185,63.09102703139155,77.54938739275212,79.1371426116294,{}
5,94,11,0,0.4587916666666662,21.4725300873312,161.79650886176722,16.035427665850133,25.336745624851066,45.35503856699586,49.43347657470718,28.09160489269865,90.90536277904329,65.5906514299209,54.5984611919888,51.93512162164791,37.28675398477287,16.645872314630765,45.94260758838084,19.30921188497166,4.660844248096623,22.63838634789778,22.988184708395533,21.97255145531261,58.5934705475002,74.57350796954572,77.52331409529711,{}
6,94,12,0,0.5004999999999996,21.35172238029664,165.80215420626644,16.038005330209824,24.12144241566321,46.691980320067685,49.35164360581536,29.42227588026104,90.91997564242466,66.80695396744198,55.93912163885284,53.27535394176459,38.62463160777935,16.6485481068014,44.61810892622782,19.312315803889703,4.661593469904403,21.310141576705803,21.681498225292493,21.31014157670586,59.93477318448515,74.58549551847042,81.63698365109805,{}
7,94,13,0,0.542208333333333,24.078512823616794,175.82768604852774,16.083182145006827,22.862398452853903,48.15702564723359,50.91207367896912,28.175263401113977,91.17608447992494,68.32660476831857,56.09669430990209,54.76105873109492,37.39779620660141,18.03108031389712,44.74379189004094,22.03798705031869,4.674724525825184,17.363262524493507,17.567543228692593,17.363262524493507,58.76796546751652,73.45995683439565,81.64874773361025,{}
8,94,14,0,0.5839166666666663,22.460375327431542,172.07213458406122,17.14594248920406,26.41132544425528,46.23745821206207,50.18827757971901,27.72867675650156,93.72678052204358,67.31655373365074,56.054042753167096,52.75674612062784,38.24864093745521,17.805401815711946,48.14053083507287,21.76215777475897,4.616215285554972,10.633462129651251,10.63346212965131,10.551349224125545,59.35133938570635,76.49728187491041,75.59371645580696,{}
9,94,15,0,0.6256249999999997,9.447741158641696,164.88406182451567,18.705573152478166,26.755629319183413,46.78301630695653,49.45420989378915,30.759616671982943,85.6050854059313,58.84964523620208,54.11255090538327,50.77226998529784,37.41114630495633,13.361123680341564,41.41948340905879,13.361123680341564,2.6722247360683014,9.727044863715433,9.727044863715433,10.02084276025613,58.7889441935028,78.83062971401512,77.90806944114995,{}
10,94,16,0,0.667333333333333,5.918688279934145,162.24116751185207,18.5756313192052,25.284647415561903,43.75428090704202,47.71799044466249,29.236163416267672,78.6317284787931,53.35033519197528,50.29143945994287,48.967980526786505,33.08647332890979,11.91113039840758,37.05685012837898,11.911130398407522,2.6469178663127764,10.670067038395011,10.670067038395068,10.587671465251162,59.55565199203764,78.08407705622713,77.31764435415585,{}
11,94,17,0,0.7090416666666663,10.766433424506529,158.7552394317334,18.325275646275003,24.841149478390893,43.164576457603744,45.77131020773793,27.54212267667775,81.32672161386371,56.52000559333949,50.9192513704827,48.30800771045796,32.64054575030946,13.056218300123817,40.47427673038362,14.361840130136102,1.305621830012342,14.42106446440741,14.59729582407677,13.709029215129988,58.752982350557005,77.03168797073027,77.42898871022479,{}
