,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,94,D,I,pmWEePmqdLk,720,1280,359.0,23.976023976023978,8607,0.04170833333333333
