,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,229,D,I,How_I_introduce_myself_in_a_creative_way-_Online_Class_Version_others_1,720,1280,1.03,29.97002997002997,30,0.03336666666666667
