,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,63,249,1,10.38537500000003,2.0,34.0147027033899,4.0,7.0710678118654755,10.0,11.0,8.0,21.02379604162864,14.0,13.0,16.0,15.0,7.5,5.5,1.5,3.5,5.0,4.0,4.5,17.0,16.0,16.0
1,63,250,0,10.427083333333364,3.1622776601683795,35.0,4.0,9.055385138137417,10.0,11.0,8.06225774829855,24.020824298928627,15.0,13.5,15.0,15.0,7.0,9.0,0.0,3.0,5.0,5.0990195135927845,4.0,18.0,15.0,17.029386365926403
2,63,251,0,10.468791666666698,4.0,35.0,4.0,7.0,10.0,11.0,9.0,24.0,17.0,15.0,16.0,16.0,7.0,8.0,0.0,3.0,5.0,5.0990195135927845,4.0,18.0,15.0,17.029386365926403
3,63,252,0,10.510500000000032,3.0,35.0,4.0,8.0,10.0,10.0,7.0710678118654755,22.02271554554524,14.035668847618199,12.5,14.0,14.0,7.0,8.0,0.0,3.0,4.0,5.0,5.0,16.0,16.0,14.035668847618199
4,63,253,0,10.552208333333366,3.0,34.0,3.0,7.0710678118654755,10.0,11.0,8.0,21.02379604162864,14.0,12.5,14.0,14.0,6.0,7.0,0.0,3.0,4.0,4.0,4.0,17.0,16.0,14.0
5,63,254,0,10.5939166666667,3.0,35.014282800023196,4.0,7.0,10.0,11.0,7.0710678118654755,21.02379604162864,14.035668847618199,12.5,14.0,13.0,6.5,7.5,0.5,2.5,4.0,4.0,4.0,16.0,15.0,14.035668847618199
6,63,255,0,10.635625000000037,3.0,35.014282800023196,4.0,7.0,10.0,11.045361017187261,7.0710678118654755,21.02379604162864,14.035668847618199,12.5,14.0,13.0,6.5,7.5,0.5,2.5,4.0,4.0,4.0,16.0,15.0,15.033296378372908
7,63,256,0,10.677333333333369,4.0,35.05709628591621,4.0,8.06225774829855,10.04987562112089,11.0,8.0,24.020824298928627,16.0,14.0,15.0,13.0,6.0,10.0,2.0,3.0,5.0,4.0,4.0,15.0,15.0,15.033296378372908
8,63,257,0,10.719041666666705,6.0,35.014282800023196,4.0,7.0710678118654755,10.0,11.0,7.0,24.020824298928627,17.0,14.0,14.0,13.0,6.5,10.5,2.5,2.5,4.0,5.0,4.5,16.0,16.0,15.0
9,63,258,0,10.760750000000035,4.0,36.013886210738214,3.0,8.0,10.0,11.0,8.0,23.0,15.0,13.0,15.0,14.0,6.5,8.5,0.5,3.5,4.123105625617661,5.0,5.0,16.0,16.0,16.0
10,63,259,0,10.802458333333371,3.1622776601683795,36.013886210738214,4.0,8.0,10.0,10.0,7.0710678118654755,22.0,14.0,12.5,14.0,13.0,6.5,8.5,0.5,2.5,4.0,5.0,4.5,17.0,16.0,15.0
11,63,260,0,10.844166666666704,4.0,34.0,4.0,8.0,10.04987562112089,11.0,8.06225774829855,24.020824298928627,16.0312195418814,14.0,14.0,14.0,6.0,10.0,1.0,2.0,5.0990195135927845,4.123105625617661,4.0,19.0,16.0,14.035668847618199
12,63,261,0,10.88587500000004,3.0,34.0,4.0,9.0,10.0,10.0,8.0,24.0,15.0,13.5,14.0,14.0,6.0,10.0,1.0,2.0,5.0,6.082762530298219,6.0,21.0,17.0,16.0312195418814
13,63,262,0,10.927583333333374,2.0,33.0,4.0,8.0,9.0,10.0,8.0,22.0,14.0,13.0,14.0,14.0,6.0,8.0,0.0,2.0,5.0990195135927845,5.0,5.0,19.0,16.0,15.033296378372908
14,63,263,0,10.969291666666708,2.0,33.0,4.0,8.0,9.0,10.0,8.0,22.0,14.0,13.0,14.0,14.0,6.0,8.0,0.0,2.0,5.0990195135927845,5.0,5.0,19.0,16.0,15.033296378372908
15,63,264,0,11.011000000000042,4.0,33.015148038438355,3.0,8.0,10.0,10.0,8.06225774829855,23.021728866442675,15.033296378372908,13.0,13.0,14.0,5.5,9.5,0.5,2.5,5.0,4.0,3.5,20.0,16.0,15.033296378372908
16,63,265,0,11.052708333333376,2.0,33.015148038438355,4.0,8.0,9.0,9.055385138137417,8.0,22.0,14.0,13.0,15.0,14.0,6.5,7.5,0.5,2.5,4.0,3.0,3.5,18.0,15.0,17.0
17,63,266,0,11.09441666666671,1.0,33.0,3.0,8.0,10.0,10.0,9.0,21.0,13.0,12.5,14.0,14.0,5.0,7.0,1.0,2.0,4.0,3.0,3.5,18.0,15.0,16.0
