,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,87,D,I,dNnlYbndfV4,720,1280,493.29,29.97002997002997,14783,0.03336666666666667
