,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
20,56,251,0,8.36666666666664,3.1622776601683795,62.39390995922599,5.0990195135927845,7.280109889280518,17.11724276862369,18.110770276274835,20.024984394500787,35.35533905932738,28.160255680657446,26.5,31.0,24.0,7.5,7.5,0.5,4.5,6.082762530298219,6.082762530298219,6.0,17.0,33.0,29.614185789921695
21,56,252,0,8.399999999999974,5.0990195135927845,60.40695324215582,4.123105625617661,7.0710678118654755,17.11724276862369,19.026297590440446,19.1049731745428,35.35533905932738,28.284271247461902,25.5,31.0,24.0,8.5,7.5,0.5,5.5,6.082762530298219,6.082762530298219,6.0,16.0,28.0,23.345235059857504
22,56,253,0,8.433333333333307,3.0,62.20128616033595,5.0990195135927845,6.082762530298219,17.029386365926403,17.029386365926403,19.026297590440446,33.13608305156178,27.073972741361768,25.5,30.0,25.0,8.5,5.5,0.5,4.5,8.06225774829855,7.0710678118654755,7.5,20.0,33.0,31.144823004794873
23,56,254,0,8.46666666666664,5.0,60.207972893961475,5.0990195135927845,6.082762530298219,17.0,17.029386365926403,20.0,36.05551275463989,30.01666203960727,27.5,31.0,26.0,8.5,7.5,1.5,4.5,8.06225774829855,8.06225774829855,8.5,17.0,33.0,29.427877939124322
24,56,255,0,8.499999999999973,7.0710678118654755,57.3149195236284,4.123105625617661,6.082762530298219,17.029386365926403,18.027756377319946,19.026297590440446,36.22154055254967,30.14962686336267,26.5,31.0,25.0,9.0,8.0,2.0,6.0,5.0990195135927845,5.0990195135927845,5.5,17.0,27.0,28.160255680657446
25,56,256,0,8.533333333333307,4.0,62.20128616033595,5.0,6.082762530298219,18.027756377319946,18.027756377319946,20.024984394500787,35.05709628591621,29.017236257093817,27.0,32.0,27.0,9.5,5.5,0.5,5.5,6.082762530298219,6.082762530298219,6.5,18.0,29.0,30.265491900843113
26,56,257,0,8.56666666666664,6.0,60.207972893961475,5.0,7.0710678118654755,16.0,17.029386365926403,19.026297590440446,37.05401462729781,30.01666203960727,27.0,32.0,27.0,10.5,7.5,0.5,5.5,6.082762530298219,7.0710678118654755,7.5,19.0,31.0,28.442925306655784
27,56,258,0,8.599999999999973,6.082762530298219,59.07622195096772,6.082762530298219,10.04987562112089,17.0,18.027756377319946,19.0,41.012193308819754,31.0,28.0,32.0,29.0,11.5,10.5,0.5,5.5,6.082762530298219,6.082762530298219,6.0,18.0,27.0,27.294688127912362
28,56,259,0,8.633333333333306,7.0,59.135437767890075,6.0,10.04987562112089,16.0312195418814,17.029386365926403,19.026297590440446,42.04759208325728,32.01562118716424,28.5,32.0,28.0,11.0,12.0,1.0,6.0,6.082762530298219,6.082762530298219,6.0,18.0,28.0,26.30589287593181
29,56,260,0,8.66666666666664,7.0710678118654755,60.13318551349163,6.0,11.0,16.0,18.027756377319946,19.0,43.01162633521314,32.01562118716424,28.5,33.0,29.0,12.0,12.0,1.0,6.0,6.082762530298219,6.082762530298219,6.5,17.0,24.0,21.213203435596427
30,56,261,0,8.699999999999973,6.0,62.03224967708329,6.0,10.0,16.0312195418814,18.0,20.0,42.0,32.0,29.0,32.0,30.0,11.0,11.0,1.0,6.0,7.0710678118654755,7.0,7.0,18.0,24.0,22.090722034374522
31,56,262,0,8.733333333333306,6.0,62.00806399170998,6.0,10.0,18.0,19.026297590440446,20.0,42.0,32.0,29.0,32.0,31.0,11.5,10.5,0.5,5.5,6.0,5.0990195135927845,5.5,19.0,22.0,21.02379604162864
32,56,263,0,8.766666666666639,3.0,65.00769185258002,6.082762530298219,10.0,18.0,19.026297590440446,20.024984394500787,39.0,29.0,27.5,29.0,30.0,9.5,9.5,0.5,3.5,6.082762530298219,5.0,5.5,19.0,20.0,25.079872407968907
33,56,264,0,8.799999999999972,4.0,66.007575322837,5.0,9.0,17.0,18.0,21.0,39.0,30.0,28.0,30.0,29.0,8.5,9.5,0.5,3.5,7.0,7.0710678118654755,6.5,20.0,24.0,26.0
34,56,265,0,8.833333333333306,1.4142135623730951,67.0,5.0990195135927845,8.06225774829855,19.0,20.0,21.02379604162864,33.0,25.019992006393608,25.5,28.0,28.0,7.0,5.0,3.0,3.0,5.0,5.0,4.5,19.0,20.0,22.02271554554524
35,56,266,0,8.866666666666639,3.1622776601683795,68.00735254367721,5.0,7.0,19.026297590440446,20.024984394500787,19.0,28.0178514522438,21.02379604162864,22.5,25.0,26.0,6.5,2.5,5.5,1.5,5.0,5.0,5.0,19.0,20.0,24.0
36,56,267,0,8.899999999999972,3.1622776601683795,62.00806399170998,5.0,8.0,17.0,18.027756377319946,20.024984394500787,30.066592756745816,22.090722034374522,23.5,26.0,27.0,6.5,3.5,4.5,1.5,5.0,5.0,5.0,21.0,19.0,20.024984394500787
37,56,268,0,8.933333333333305,1.0,64.03124237432849,7.0,9.0,17.0,18.027756377319946,22.0,39.0,30.0,29.5,30.0,32.0,9.0,8.0,1.0,3.0,6.0,5.0,5.0,22.0,20.0,22.090722034374522
38,56,269,0,8.966666666666638,1.4142135623730951,61.00819617067857,6.0,8.0,16.0,17.0,23.0,38.01315561749642,30.01666203960727,29.5,30.0,31.0,7.5,7.5,1.5,2.5,5.0990195135927845,5.0,5.0,21.0,22.0,22.0
39,56,270,0,8.999999999999972,2.0,64.03124237432849,5.0,8.06225774829855,15.033296378372908,16.0312195418814,24.0,35.014282800023196,27.0,28.0,28.0,30.0,5.0,6.0,3.0,0.0,6.0,6.082762530298219,6.0,22.0,22.0,23.0
40,56,271,0,9.033333333333305,1.0,57.0087712549569,7.0,9.0,12.0,14.0,20.09975124224178,35.05709628591621,26.076809620810597,26.5,27.0,28.0,7.5,7.5,2.5,0.5,8.0,8.0,8.0,23.0,26.0,23.08679276123039
41,56,272,0,9.066666666666638,1.0,59.033888572581766,6.082762530298219,10.0,13.0,14.0,22.090722034374522,37.013511046643494,27.018512172212592,27.5,27.0,29.0,6.0,9.0,2.0,1.0,9.0,8.0,8.5,23.0,23.0,27.018512172212592
42,56,273,0,9.099999999999971,4.123105625617661,57.14017850864661,6.082762530298219,10.04987562112089,13.038404810405298,13.038404810405298,22.090722034374522,42.01190307520001,32.0,30.0,28.0,32.0,8.0,12.0,1.0,2.0,7.0710678118654755,7.0710678118654755,7.0,23.0,18.0,22.02271554554524
43,56,274,0,9.133333333333304,5.0990195135927845,57.0350769263968,6.0,10.04987562112089,13.038404810405298,14.0,22.02271554554524,43.01162633521314,33.0,30.5,30.0,32.0,9.0,12.0,1.0,3.0,9.055385138137417,9.0,9.0,23.0,23.0,25.0
44,56,275,0,9.166666666666638,3.1622776601683795,58.077534382926416,7.0,9.0,13.038404810405298,15.0,21.02379604162864,40.049968789001575,31.064449134018133,29.5,28.0,31.0,8.5,10.5,0.5,1.5,9.0,10.0,10.0,26.0,27.0,27.018512172212592
45,56,276,0,9.19999999999997,2.23606797749979,60.207972893961475,8.0,11.045361017187261,16.0312195418814,17.029386365926403,20.024984394500787,41.10960958218893,30.066592756745816,29.0,30.0,35.0,12.5,8.5,3.5,4.5,6.0,7.0710678118654755,7.0,22.0,24.0,26.076809620810597
46,56,277,0,9.233333333333304,4.123105625617661,59.21148537234985,6.0,9.055385138137417,16.1245154965971,17.029386365926403,21.02379604162864,40.11234224026316,31.064449134018133,29.0,30.0,35.0,11.5,7.5,2.5,4.5,6.082762530298219,7.0710678118654755,7.0,25.0,22.0,25.019992006393608
47,56,278,0,9.266666666666636,2.23606797749979,59.135437767890075,7.0,10.04987562112089,15.033296378372908,15.033296378372908,19.026297590440446,38.118237105091836,28.071337695236398,27.0,29.0,33.0,12.0,7.0,3.0,4.0,6.0,6.082762530298219,6.5,24.0,23.0,25.0
48,56,279,0,9.29999999999997,2.23606797749979,58.137767414994535,6.0,10.04987562112089,15.033296378372908,16.0312195418814,20.09975124224178,38.2099463490856,28.160255680657446,27.0,29.0,33.0,11.0,7.0,3.0,5.0,7.0710678118654755,7.0710678118654755,7.5,23.0,23.0,25.019992006393608
49,56,280,0,9.333333333333304,1.4142135623730951,63.198101237299845,7.0,10.04987562112089,17.11724276862369,17.029386365926403,20.09975124224178,38.2099463490856,28.160255680657446,27.5,29.0,34.0,11.5,6.5,4.5,4.5,7.0,7.0710678118654755,7.5,24.0,23.0,24.0
50,56,281,0,9.366666666666635,2.23606797749979,61.29437168288782,6.082762530298219,10.04987562112089,17.11724276862369,17.029386365926403,19.0,37.12142238654117,27.073972741361768,26.0,27.0,33.0,11.0,7.0,4.0,4.0,8.06225774829855,9.0,9.0,25.0,23.0,24.0
51,56,282,0,9.39999999999997,2.23606797749979,62.289646009589745,6.082762530298219,10.04987562112089,17.11724276862369,18.110770276274835,18.0,36.124783736376884,26.076809620810597,25.0,25.0,31.0,10.0,8.0,3.0,3.0,7.0710678118654755,7.0,7.5,24.0,23.0,24.0
52,56,283,0,9.433333333333303,1.4142135623730951,63.12685640834652,5.0,7.0710678118654755,19.1049731745428,19.026297590440446,18.027756377319946,29.154759474226502,22.090722034374522,22.5,23.0,27.0,7.0,4.0,4.0,2.0,5.0,5.0,5.0,22.0,17.0,20.09975124224178
53,56,284,0,9.466666666666637,4.123105625617661,63.12685640834652,5.0990195135927845,7.0,18.110770276274835,19.026297590440446,19.0,27.073972741361768,20.09975124224178,22.0,24.0,28.0,7.0,1.0,7.0,2.0,4.0,4.123105625617661,4.0,22.0,16.0,21.213203435596427
54,56,285,0,9.49999999999997,3.0,61.204574992397426,5.0,8.06225774829855,17.029386365926403,18.027756377319946,18.027756377319946,28.071337695236398,20.024984394500787,21.5,22.0,27.0,6.5,3.5,5.5,1.5,6.082762530298219,5.0,5.0,22.0,19.0,24.020824298928627
55,56,286,0,9.533333333333305,5.0990195135927845,62.07253821135398,5.0,8.0,17.029386365926403,18.027756377319946,19.026297590440446,27.073972741361768,19.1049731745428,21.5,23.0,26.0,5.5,2.5,6.5,0.5,4.123105625617661,5.0990195135927845,5.0,21.0,17.0,20.024984394500787
56,56,287,0,9.566666666666636,2.0,65.03076195155643,5.0,9.0,17.029386365926403,17.029386365926403,18.027756377319946,30.01666203960727,21.02379604162864,22.0,22.0,24.0,5.0,7.0,3.0,0.0,6.0,7.0710678118654755,6.5,22.0,23.0,24.020824298928627
57,56,288,0,9.59999999999997,4.0,65.03076195155643,7.0,9.0,16.0312195418814,17.029386365926403,17.0,29.0,20.0,22.0,23.0,25.0,7.0,5.0,5.0,1.0,5.0990195135927845,6.0,5.5,22.0,23.0,25.0
58,56,289,0,9.633333333333304,3.0,67.06713054842886,5.0,9.0,18.027756377319946,18.0,19.026297590440446,30.01666203960727,21.02379604162864,22.5,22.0,25.0,4.5,6.5,3.5,0.5,5.0,5.0,5.5,22.0,23.0,23.021728866442675
59,56,290,0,9.666666666666636,4.0,62.03224967708329,6.0,9.0,17.0,19.026297590440446,20.0,31.0,22.0,24.0,25.0,27.0,6.0,5.0,5.0,1.0,5.0990195135927845,6.0,6.0,22.0,26.0,23.08679276123039
60,56,291,0,9.699999999999967,5.0990195135927845,62.00806399170998,5.0,9.0,18.027756377319946,18.0,20.0,39.01281840626232,30.01666203960727,27.5,27.0,28.0,7.5,11.5,0.5,2.5,6.0,7.0,7.0,21.0,26.0,25.079872407968907
61,56,292,0,9.733333333333302,3.1622776601683795,66.03029607687671,6.0,11.0,19.0,20.024984394500787,19.1049731745428,39.01281840626232,28.0178514522438,26.5,26.0,28.0,8.0,12.0,0.0,3.0,5.0990195135927845,7.0,7.0,21.0,28.0,29.154759474226502
62,56,293,0,9.766666666666636,1.4142135623730951,68.0294054067798,6.0,10.04987562112089,18.027756377319946,19.026297590440446,19.026297590440446,36.013886210738214,26.0,25.5,24.0,26.0,6.0,11.0,1.0,1.0,8.06225774829855,8.06225774829855,8.0,23.0,29.0,30.066592756745816
63,56,294,0,9.799999999999969,1.0,66.03029607687671,5.0,10.0,19.026297590440446,20.024984394500787,19.026297590440446,35.014282800023196,25.019992006393608,24.5,24.0,26.0,6.0,10.0,1.0,1.0,7.0,8.06225774829855,8.0,21.0,27.0,29.017236257093817
64,56,295,0,9.833333333333302,0.0,67.06713054842886,6.0,10.04987562112089,19.0,20.09975124224178,18.0,34.0147027033899,24.0,24.0,23.0,26.0,6.5,9.5,2.5,1.5,4.0,5.0,5.0,22.0,26.0,24.186773244895647
65,56,296,0,9.866666666666635,1.4142135623730951,71.06335201775947,6.0,11.0,19.026297590440446,20.024984394500787,17.029386365926403,33.06055050963308,22.090722034374522,22.5,21.0,24.0,5.5,10.5,1.5,0.5,5.0990195135927845,6.0,6.5,21.0,28.0,29.154759474226502
66,56,297,0,9.899999999999968,0.0,69.00724599634447,5.0,11.0,19.026297590440446,21.02379604162864,17.029386365926403,33.015148038438355,22.02271554554524,22.0,22.0,23.0,5.5,10.5,1.5,0.5,5.0,5.0,5.5,21.0,28.0,27.16615541441225
67,56,298,0,9.933333333333302,1.4142135623730951,69.00724599634447,6.0,10.04987562112089,20.0,21.02379604162864,18.110770276274835,35.05709628591621,25.019992006393608,24.5,23.0,24.0,5.5,11.5,0.5,0.5,6.0,7.0,6.5,22.0,29.0,30.14962686336267
68,56,299,0,9.966666666666637,2.0,69.02897942168927,5.0,9.055385138137417,19.026297590440446,19.026297590440446,18.027756377319946,34.058772731852805,25.019992006393608,24.0,22.0,24.0,5.0,11.0,0.0,0.0,5.0990195135927845,5.0,5.0,22.0,25.0,27.073972741361768
69,56,300,0,9.999999999999968,0.0,73.06161783043132,6.0,10.0,19.026297590440446,20.024984394500787,17.029386365926403,33.015148038438355,23.021728866442675,23.0,19.0,22.0,3.5,12.5,0.5,1.5,8.06225774829855,8.06225774829855,8.0,27.0,29.0,34.0147027033899
70,56,301,0,10.0333333333333,1.4142135623730951,71.06335201775947,5.0990195135927845,8.06225774829855,19.026297590440446,21.02379604162864,17.029386365926403,31.064449134018133,23.021728866442675,22.5,20.0,23.0,4.5,9.5,0.5,0.5,5.0990195135927845,6.0,6.0,24.0,26.0,26.076809620810597
71,56,302,0,10.066666666666634,1.0,67.06713054842886,5.0,8.0,19.026297590440446,20.024984394500787,16.0,30.0,22.0,21.5,19.0,22.0,4.5,9.5,0.5,0.5,5.0,5.0,5.0,22.0,25.0,24.08318915758459
72,56,303,0,10.099999999999968,1.4142135623730951,69.02897942168927,5.0,9.055385138137417,20.024984394500787,21.095023109728988,18.110770276274835,33.06055050963308,24.020824298928627,23.5,21.0,23.0,4.0,11.0,1.0,1.0,5.0,6.0,6.0,23.0,26.0,29.068883707497267
73,56,304,0,10.1333333333333,0.0,69.02897942168927,6.0,9.0,20.024984394500787,22.090722034374522,17.029386365926403,32.01562118716424,23.021728866442675,23.0,20.0,22.0,4.0,11.0,0.0,1.0,5.0990195135927845,5.0,5.0,25.0,28.0,28.071337695236398
74,56,305,0,10.166666666666634,3.0,67.02984409947557,5.0,10.04987562112089,20.024984394500787,21.02379604162864,18.027756377319946,36.05551275463989,26.019223662515376,24.5,22.0,24.0,5.0,13.0,1.0,0.0,6.082762530298219,7.0710678118654755,6.5,23.0,28.0,28.160255680657446
75,56,306,0,10.199999999999967,1.0,66.06814663663572,5.0,9.0,20.024984394500787,21.02379604162864,18.027756377319946,33.015148038438355,24.020824298928627,23.5,20.0,23.0,3.5,11.5,1.5,0.5,5.0,5.0990195135927845,5.0,23.0,26.0,29.017236257093817
76,56,307,0,10.2333333333333,1.0,66.007575322837,5.0,8.0,20.024984394500787,20.024984394500787,17.029386365926403,31.016124838541646,23.021728866442675,22.5,21.0,22.0,4.5,9.5,0.5,0.5,5.0990195135927845,5.0,5.5,24.0,28.0,31.064449134018133
77,56,308,0,10.266666666666634,0.0,70.02856560004639,4.0,7.0,19.026297590440446,20.024984394500787,18.027756377319946,29.017236257093817,22.02271554554524,22.0,19.0,21.0,2.0,9.0,0.0,1.0,5.0,6.082762530298219,6.0,21.0,26.0,30.066592756745816
78,56,309,0,10.299999999999969,1.0,70.00714249274856,5.0,9.0,20.0,20.024984394500787,17.0,30.0,21.0,21.5,19.0,20.0,2.5,10.5,0.5,1.5,7.0710678118654755,7.0,7.0,25.0,28.0,34.058772731852805
79,56,310,0,10.3333333333333,1.0,71.00704190430693,5.0,9.0,19.026297590440446,19.026297590440446,17.029386365926403,30.01666203960727,21.02379604162864,21.5,19.0,20.0,2.5,10.5,0.5,1.5,5.0,5.0,5.5,20.0,26.0,29.154759474226502
80,56,311,0,10.366666666666632,2.0,69.00724599634447,5.0990195135927845,10.0,19.026297590440446,20.024984394500787,17.0,30.01666203960727,20.024984394500787,21.0,19.0,20.0,2.5,10.5,0.5,1.5,5.0,5.0,5.5,21.0,27.0,27.16615541441225
81,56,312,0,10.399999999999968,1.0,63.0,5.0,10.0,18.0,20.0,17.0,33.0,23.0,22.5,22.0,22.0,5.0,11.0,0.0,1.0,7.0,7.0,7.0,21.0,27.0,26.1725046566048
82,56,313,0,10.4333333333333,0.0,67.0,5.0,9.0,19.0,20.024984394500787,15.0,29.0,20.0,20.0,21.0,21.0,6.0,8.0,2.0,2.0,6.082762530298219,6.0,6.5,25.0,30.0,31.064449134018133
83,56,314,0,10.466666666666631,2.0,72.0,4.0,9.0,20.0,20.024984394500787,17.0,28.0,19.0,20.0,21.0,21.0,4.0,7.0,3.0,1.0,6.082762530298219,7.0710678118654755,6.5,23.0,29.0,29.274562336608895
84,56,315,0,10.499999999999966,1.4142135623730951,66.007575322837,4.0,9.0,19.0,19.026297590440446,16.0,30.01666203960727,21.02379604162864,20.5,20.0,19.0,3.5,10.5,0.5,0.5,4.0,5.0,5.0,19.0,26.0,25.179356624028344
85,56,316,0,10.5333333333333,1.0,66.007575322837,4.0,9.0,20.0,20.024984394500787,17.0,29.0,20.0,20.5,20.0,19.0,2.5,9.5,0.5,0.5,5.0,5.0,5.5,19.0,30.0,28.284271247461902
86,56,317,0,10.566666666666633,1.0,65.03076195155643,5.0,9.0,19.0,20.024984394500787,18.0,33.0,24.0,23.5,23.0,21.0,4.0,11.0,1.0,0.0,4.0,4.123105625617661,4.0,19.0,29.0,26.1725046566048
87,56,318,0,10.599999999999966,1.4142135623730951,63.0317380372777,3.0,9.055385138137417,19.026297590440446,20.024984394500787,17.029386365926403,30.01666203960727,21.0,20.5,22.0,20.0,4.0,9.0,0.0,2.0,1.4142135623730951,2.0,2.0,20.0,27.0,24.08318915758459
88,56,319,0,10.6333333333333,2.0,65.00769185258002,4.0,9.0,20.0,20.0,17.029386365926403,32.01562118716424,23.021728866442675,22.0,21.0,20.0,3.5,11.5,1.5,0.5,3.1622776601683795,4.0,4.5,20.0,27.0,23.194827009486403
89,56,320,0,10.666666666666632,0.0,76.0,6.0,9.0,19.0,21.02379604162864,15.132745950421556,30.066592756745816,21.095023109728988,21.0,19.0,19.0,4.0,11.0,1.0,1.0,10.04987562112089,9.055385138137417,9.5,29.0,33.0,35.014282800023196
90,56,321,0,10.699999999999966,0.0,79.0,5.0,9.0,20.0,21.02379604162864,16.0312195418814,30.01666203960727,21.02379604162864,21.0,19.0,19.0,3.0,11.0,1.0,1.0,9.055385138137417,9.055385138137417,9.5,27.0,33.0,38.01315561749642
91,56,322,0,10.7333333333333,1.0,75.02666192761077,5.0990195135927845,8.0,20.024984394500787,22.0,16.0,30.01666203960727,22.02271554554524,21.5,21.0,19.0,4.0,10.0,0.0,0.0,4.0,6.0,6.5,21.0,31.0,29.154759474226502
92,56,323,0,10.766666666666632,1.0,76.02631123499285,5.0,9.0,21.0,22.0,16.1245154965971,29.068883707497267,20.09975124224178,20.5,20.0,18.0,3.0,10.0,0.0,1.0,8.06225774829855,9.055385138137417,9.0,28.0,35.0,38.05259518088089
93,56,324,0,10.799999999999963,1.0,76.02631123499285,5.0,9.0,21.0,22.0,16.1245154965971,29.068883707497267,20.09975124224178,20.5,20.0,18.0,3.0,10.0,0.0,1.0,8.06225774829855,9.055385138137417,9.0,28.0,35.0,38.05259518088089
94,56,325,0,10.833333333333298,1.0,71.02816342831905,6.0,11.045361017187261,19.0,20.0,18.027756377319946,36.05551275463989,25.019992006393608,24.5,21.0,19.0,2.0,16.0,4.0,3.0,7.0,7.0710678118654755,7.0,24.0,33.0,37.21558813185679
95,56,326,0,10.866666666666632,0.0,70.00714249274856,6.0,11.045361017187261,19.0,20.0,18.027756377319946,35.05709628591621,24.020824298928627,24.0,21.0,20.0,2.5,14.5,2.5,2.5,6.0,6.082762530298219,6.5,22.0,29.0,29.017236257093817
96,56,327,0,10.899999999999965,0.0,71.02816342831905,6.082762530298219,11.045361017187261,19.0,20.0,17.0,34.058772731852805,23.021728866442675,23.0,20.0,18.0,2.0,15.0,3.0,3.0,7.0,7.280109889280518,7.0,23.0,31.0,32.14031735997639
97,56,328,0,10.933333333333298,1.0,72.11102550927978,6.082762530298219,11.0,19.026297590440446,20.024984394500787,16.0,33.06055050963308,22.090722034374522,22.0,20.0,16.0,2.0,15.0,3.0,3.0,8.0,8.246211251235321,7.5,24.0,34.0,36.345563690772494
98,56,329,0,10.966666666666631,0.0,72.11102550927978,6.082762530298219,11.045361017187261,19.026297590440446,19.026297590440446,17.029386365926403,34.132096331752024,23.08679276123039,23.0,21.0,17.0,2.0,15.0,3.0,2.0,8.06225774829855,8.246211251235321,7.5,23.0,33.0,33.37663853655727
