,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,218,D,I,BELIFT_self-introduction_Opus_others_4,720,1280,1.03,29.97002997002997,30,0.03336666666666667
