,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,0,1.0,50.00999900019995,7.0,9.0,13.038404810405298,13.0,11.0,28.0,19.0,18.5,18.0,17.0,6.5,10.5,0.5,0.5,11.0,10.04987562112089,10.0,24.0,27.0,26.0
1,1,0.0,51.03920062069938,7.0,10.0,12.0,13.038404810405298,11.0,28.0,18.0,18.0,18.0,16.0,6.0,11.0,0.0,0.0,11.0,10.04987562112089,10.0,25.0,27.0,27.0
2,2,0.0,49.01020301937138,7.0,10.04987562112089,13.038404810405298,13.0,10.0,27.018512172212592,17.0,17.0,17.0,16.0,6.5,10.5,0.5,0.5,10.0,9.055385138137417,9.5,24.0,28.0,26.0
3,3,0.0,51.03920062069938,7.0,9.0,14.0,14.035668847618199,11.0,27.0,18.0,18.0,18.0,16.0,6.0,10.0,0.0,0.0,10.0,10.04987562112089,10.0,24.0,28.0,25.019992006393608
4,4,1.0,50.039984012787215,7.0710678118654755,9.0,13.038404810405298,14.035668847618199,10.04987562112089,27.0,18.0,17.5,18.0,16.0,7.0,10.0,0.0,1.0,11.0,9.055385138137417,9.5,24.0,28.0,27.0
5,5,0.0,52.08646657242167,7.0,10.0,14.035668847618199,15.033296378372908,11.0,28.0,18.0,18.0,19.0,16.0,6.5,10.5,0.5,0.5,10.0,10.04987562112089,10.5,24.0,28.0,26.019223662515376
6,6,0.0,51.03920062069938,7.0710678118654755,10.0,13.0,14.0,11.045361017187261,28.0,18.0,18.0,18.0,16.0,6.0,11.0,0.0,0.0,10.0,10.04987562112089,10.0,24.0,28.0,27.018512172212592
7,7,0.0,51.03920062069938,7.0710678118654755,10.0,13.0,14.0,11.0,28.0178514522438,18.027756377319946,18.0,18.0,16.0,6.0,11.0,0.0,0.0,10.0,10.04987562112089,9.5,23.0,28.0,27.018512172212592
8,8,0.0,51.03920062069938,7.0,10.04987562112089,14.0,14.0,11.0,28.0178514522438,18.0,18.0,18.0,16.0,6.0,11.0,0.0,0.0,10.0,10.04987562112089,10.0,23.0,27.0,26.0
9,9,0.0,51.03920062069938,7.0,10.04987562112089,14.0,14.035668847618199,11.0,28.0178514522438,18.0,18.0,18.0,16.0,6.0,11.0,1.0,0.0,10.0,10.04987562112089,9.5,25.0,29.0,26.0
10,10,1.0,51.03920062069938,7.0,9.0,13.0,14.035668847618199,11.0,27.018512172212592,18.027756377319946,18.0,18.0,16.0,6.0,10.0,0.0,0.0,10.0,10.198039027185569,10.0,24.0,27.0,26.019223662515376
11,11,1.0,51.03920062069938,7.0,9.0,13.0,14.035668847618199,11.0,27.018512172212592,18.027756377319946,18.0,18.0,16.0,6.0,10.0,0.0,0.0,10.0,10.04987562112089,10.0,24.0,27.0,26.0
12,12,0.0,50.00999900019995,7.0,10.04987562112089,13.0,13.038404810405298,11.0,28.0178514522438,18.0,18.0,18.0,17.0,6.5,10.5,0.5,0.5,11.0,10.04987562112089,10.0,24.0,27.0,26.019223662515376
13,13,1.0,50.00999900019995,7.0710678118654755,9.0,13.0,14.035668847618199,11.045361017187261,28.0,19.0,18.5,18.0,17.0,6.5,10.5,0.5,0.5,11.045361017187261,10.04987562112089,10.0,24.0,28.0,27.018512172212592
14,14,1.0,50.00999900019995,6.0,9.0,14.035668847618199,15.033296378372908,11.0,27.0,18.0,17.5,17.0,16.0,5.5,10.5,0.5,0.5,10.0,10.04987562112089,10.5,24.0,28.0,26.019223662515376
15,15,0.0,51.0098029794274,7.0,10.0,14.0,14.0,11.0,28.0,18.0,18.0,17.0,16.0,5.5,11.5,0.5,0.5,10.0,9.055385138137417,9.5,24.0,27.0,27.0
16,16,0.0,50.00999900019995,7.0,10.04987562112089,13.0,13.0,11.0,28.0178514522438,18.0,18.0,18.0,17.0,6.5,10.5,0.5,0.5,11.0,9.055385138137417,9.5,24.0,27.0,26.019223662515376
17,17,1.0,51.0098029794274,6.082762530298219,9.0,14.0,14.035668847618199,11.0,27.018512172212592,18.027756377319946,17.5,17.0,16.0,5.5,10.5,0.5,0.5,11.0,10.04987562112089,10.5,24.0,28.0,26.019223662515376
18,18,0.0,50.039984012787215,6.082762530298219,10.0,13.0,14.0,11.045361017187261,27.0,17.0,17.0,17.0,15.0,5.0,11.0,1.0,0.0,10.0,10.04987562112089,10.0,23.0,27.0,27.018512172212592
19,19,1.0,50.039984012787215,6.0,9.055385138137417,13.0,14.035668847618199,11.0,27.018512172212592,18.0,17.5,17.0,15.0,5.0,11.0,1.0,0.0,10.0,9.219544457292887,9.5,23.0,27.0,26.019223662515376
20,20,0.0,50.00999900019995,7.0710678118654755,10.0,13.0,14.0,11.045361017187261,28.0,18.0,18.0,17.0,16.0,5.5,11.5,0.5,0.5,10.0,10.04987562112089,10.0,23.0,26.0,26.0
21,21,0.0,50.00999900019995,7.0710678118654755,10.0,13.0,14.0,10.04987562112089,27.0,17.0,17.0,16.0,15.0,5.5,11.5,0.5,0.5,11.045361017187261,10.04987562112089,9.5,24.0,27.0,26.0
22,22,0.0,50.039984012787215,7.0,10.0,13.0,15.0,10.04987562112089,27.018512172212592,17.029386365926403,17.0,16.0,14.0,5.0,12.0,1.0,1.0,11.0,10.04987562112089,10.0,22.0,26.0,26.0
23,23,1.0,50.039984012787215,6.0,9.055385138137417,14.0,15.033296378372908,10.0,26.019223662515376,17.0,16.5,16.0,14.0,5.0,11.0,1.0,0.0,11.045361017187261,10.04987562112089,10.5,23.0,27.0,27.018512172212592
24,24,1.0,51.0098029794274,7.0,9.055385138137417,14.0,14.0,10.0,27.018512172212592,18.0,17.5,16.0,15.0,5.5,11.5,0.5,0.5,10.04987562112089,10.04987562112089,10.0,23.0,27.0,26.0
25,25,1.0,50.039984012787215,6.0,9.0,13.0,14.0,10.0,26.0,17.0,16.5,16.0,14.0,5.0,11.0,1.0,0.0,10.0,10.0,10.0,23.0,27.0,26.019223662515376
26,26,1.0,51.0098029794274,6.082762530298219,9.0,14.0,15.033296378372908,10.04987562112089,26.0,17.0,16.5,15.0,14.0,4.5,11.5,1.5,0.5,10.04987562112089,10.04987562112089,10.5,23.0,26.0,27.0
27,27,1.0,51.0098029794274,6.0,10.0,14.0,14.035668847618199,10.0,27.0,17.0,16.5,15.0,14.0,4.5,12.5,1.5,0.5,10.04987562112089,10.04987562112089,10.0,23.0,26.0,26.0
28,28,1.0,50.00999900019995,6.0,9.0,14.0,15.0,10.0,26.0,17.0,16.5,15.0,14.0,4.5,11.5,1.5,0.5,11.0,10.04987562112089,10.5,23.0,26.0,26.0
29,29,1.0,52.009614495783374,6.0,10.0,14.0,15.0,10.0,27.0,17.0,16.5,15.0,14.0,4.5,12.5,1.5,0.5,10.0,10.04987562112089,10.0,23.0,27.0,28.0
30,30,1.0,51.0098029794274,6.0,9.0,15.0,14.035668847618199,10.0,26.0,17.0,16.5,15.0,14.0,4.5,11.5,1.5,0.5,10.0,10.0,10.0,24.0,27.0,26.0
31,31,1.0,51.0098029794274,6.0,9.0,13.0,14.035668847618199,10.0,26.0,17.0,16.5,15.0,14.0,4.5,11.5,1.5,0.5,11.0,10.04987562112089,10.5,24.0,28.0,26.0
32,32,0.0,51.03920062069938,6.0,10.0,14.0,14.0,11.0,27.0,17.0,17.0,16.0,14.0,4.0,12.0,1.0,1.0,10.0,10.04987562112089,10.0,24.0,27.0,26.019223662515376
33,33,1.0,51.0098029794274,6.0,10.04987562112089,14.0,15.0,10.0,27.018512172212592,17.0,16.5,15.0,14.0,4.5,12.5,1.5,0.5,11.0,10.04987562112089,10.0,23.0,26.0,27.0
