,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,88,0,0,0.0,36.36252500215994,180.6794888429144,7.131277867289239,18.23497388102487,49.02940539229839,50.4257493848573,35.214807106905035,96.75357746557437,78.51882452208525,60.13802211895688,25.17405577072612,34.963966348230656,4.894955288752271,66.43153606163844,42.6560389448415,9.090631250540014,15.94602207769838,13.985586539292283,13.985586539292283,64.33369808074457,43.35531827180608,74.45272673470919,{}
1,88,1,0,0.0333333333333333,39.77215276311061,184.73521611497355,8.634657835526939,18.670988955289644,46.93041033295778,51.181846105297154,31.518658891055665,98.20432561517974,79.60761178815275,59.62021816333345,24.13199306611125,32.64916708944452,2.8390580077776804,69.55692119055561,45.42492812444448,8.517174023333268,11.705736043323435,14.26608992965699,12.775761035000016,62.4592761711113,45.42492812444459,65.85145936030281,{}
2,88,2,0,0.0666666666666666,37.02873512268229,185.41188489547767,7.26193242131596,18.56906300564621,48.5058951573619,52.77166511023854,34.29884739329435,97.0117903147238,78.44645405527366,59.81564904433287,24.211096041753763,34.18037088247593,4.984637420361082,67.6486507049002,43.43755466314644,10.6813659007737,11.744106622602873,11.39345696082529,11.39345696082529,64.0881954046423,45.57382784330122,67.17853624832807,{}
3,88,3,0,0.0999999999999999,37.92463075839987,181.3913451068096,7.162164158625188,19.714724388633208,46.437376694342944,50.58567913767683,33.82763171429983,98.48351348926246,78.7712834836933,59.69617804562938,25.28308717226662,33.710782896355454,4.2138478620444175,68.82618174672564,43.54309457445902,9.83231167810368,11.582759883661536,12.719338434776445,11.939235609125944,60.3984860226368,40.733862666429445,70.73465205187726,{}
4,88,4,0,0.1333333333333332,34.99192634178196,177.7050253943738,8.507100176545018,19.62970613052131,46.23711901891176,50.36753222165044,33.6817526105545,96.75357746557437,77.12388439445142,59.43874279199224,26.572614424655285,32.1668490403722,4.195675961787742,67.13081538860308,41.95675961787697,9.789910577504656,15.946022077698348,15.384145193221514,14.684865866256873,62.93513942681534,43.35531827180608,72.93989552409924,{}
5,88,5,0,0.1666666666666665,35.134166594812704,179.79255704600166,7.160266118989479,19.70949980462929,47.82681764526521,50.5722734656096,35.21825327254529,96.98435440197332,77.28445101854805,59.68035800722748,28.084874356342425,32.2976055097937,4.914853012360027,66.70157659631309,41.425189675605,9.1275841658113,15.699922050080508,15.510378819407263,14.744559037079682,61.78672358395312,43.53155525233064,71.9597839099711,{}
6,88,6,0,0.1999999999999998,34.78670576656932,172.454641474199,7.487298301390376,19.51458187174194,47.292559261321294,50.07213682576386,34.86996086554173,96.09565645115497,76.58327340133516,59.09014657963894,30.587840582401327,34.758909752728755,2.085534585163714,63.26121574996648,39.625157118110906,6.256603755491256,14.178908728030018,13.9729087896276,13.208385706037006,59.78532477469355,43.10104809338373,72.51211777990768,{}
7,88,7,0,0.2333333333333331,33.03986548213254,173.48114416785236,7.019621617494874,22.0695557157624,44.1391114315248,48.20279973608815,34.5264837778476,96.52347879007026,74.45433070641371,57.81976459373209,30.286543358621657,33.039865482132655,2.7533221235109977,64.7030699025097,38.54650972915477,8.259966370533107,15.391538580311936,15.143271679310772,13.766610617555216,57.81976459373209,42.67649291442132,71.91654196264633,{}
8,88,8,0,0.2666666666666664,39.38172784584913,180.05273093619712,7.171721384463723,18.33838963526397,52.05914352350865,54.87114989196267,35.19037556789687,99.94991389204196,81.62492150825524,61.885572329191405,29.53629588438685,32.34927644480456,4.219470840626741,68.91802373023597,45.00768896668478,8.438941681253482,14.135052378414882,14.064902802088966,13.361657661984566,57.66610148856478,40.78821812605804,73.35355854105586,{}
9,88,9,0,0.2999999999999997,39.37418291727965,177.20614268735193,7.170347393820745,19.687091458639884,49.23781341733837,53.454890805225766,33.866281968649425,99.9307650379393,80.26552731049287,60.46749519439379,29.53063718795977,32.34307882490839,2.812441636948506,68.90482010523942,44.99906619117678,7.031104092371379,14.34069478764149,14.062208184742758,13.359097775505631,57.655053557445285,42.186624554228274,70.43748709805702,{}
