,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,212,D,I,30_seconds_self-introduction_sample_video_for_Online_Teaching_others_1,720,1280,1.03,29.97002997002997,30,0.03336666666666667
