,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,272,D,L,President_Biden_Announces_Vaccination_Mandate_for_Employers_others_2,720,1280,1.3,29.97002997002997,38,0.0333666666666666
