,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,96,D,I,Ka19xzJ_DQw_others_2,720,1280,1.0,29.97002997002997,29,0.03336666666666667
